gvkey,iid,datadate,conm,curcdd,prccd,exchg
20067,92W,20170224,INTERCONTINENTAL HOTELS GRP,EUR,44.196,154
20067,92W,20170227,INTERCONTINENTAL HOTELS GRP,EUR,44.402,154
20067,92W,20170228,INTERCONTINENTAL HOTELS GRP,EUR,44.232,154
20067,92W,20170301,INTERCONTINENTAL HOTELS GRP,EUR,44.806,154
20067,92W,20170302,INTERCONTINENTAL HOTELS GRP,EUR,44.899,154
20067,92W,20170303,INTERCONTINENTAL HOTELS GRP,EUR,44.644,154
20067,92W,20170306,INTERCONTINENTAL HOTELS GRP,EUR,44.13,154
20067,92W,20170307,INTERCONTINENTAL HOTELS GRP,EUR,44.008,154
20067,92W,20170308,INTERCONTINENTAL HOTELS GRP,EUR,43.62,154
20067,92W,20170309,INTERCONTINENTAL HOTELS GRP,EUR,44.066,154
20067,92W,20170310,INTERCONTINENTAL HOTELS GRP,EUR,44.197,154
20067,92W,20170313,INTERCONTINENTAL HOTELS GRP,EUR,43.635,154
20067,92W,20170314,INTERCONTINENTAL HOTELS GRP,EUR,43.774,154
20067,92W,20170315,INTERCONTINENTAL HOTELS GRP,EUR,44.026,154
20067,92W,20170316,INTERCONTINENTAL HOTELS GRP,EUR,44.355,154
20067,92W,20170317,INTERCONTINENTAL HOTELS GRP,EUR,44.14,154
20067,92W,20170320,INTERCONTINENTAL HOTELS GRP,EUR,44.508,154
20067,92W,20170321,INTERCONTINENTAL HOTELS GRP,EUR,44.282,154
20067,92W,20170322,INTERCONTINENTAL HOTELS GRP,EUR,43.487,154
20067,92W,20170323,INTERCONTINENTAL HOTELS GRP,EUR,43.838,154
20067,92W,20170324,INTERCONTINENTAL HOTELS GRP,EUR,44.636,154
20067,92W,20170327,INTERCONTINENTAL HOTELS GRP,EUR,43.531,154
20067,92W,20170328,INTERCONTINENTAL HOTELS GRP,EUR,44.32,154
20067,92W,20170329,INTERCONTINENTAL HOTELS GRP,EUR,44.403,154
20067,92W,20170330,INTERCONTINENTAL HOTELS GRP,EUR,44.433,154
20067,92W,20170331,INTERCONTINENTAL HOTELS GRP,EUR,45.625,154
20067,92W,20170403,INTERCONTINENTAL HOTELS GRP,EUR,45.734,154
20067,92W,20170404,INTERCONTINENTAL HOTELS GRP,EUR,45.271,154
20067,92W,20170405,INTERCONTINENTAL HOTELS GRP,EUR,45.039,154
20067,92W,20170406,INTERCONTINENTAL HOTELS GRP,EUR,45.08,154
20067,92W,20170407,INTERCONTINENTAL HOTELS GRP,EUR,45.273,154
20067,92W,20170410,INTERCONTINENTAL HOTELS GRP,EUR,45.901,154
20067,92W,20170411,INTERCONTINENTAL HOTELS GRP,EUR,45.995,154
20067,92W,20170412,INTERCONTINENTAL HOTELS GRP,EUR,45.988,154
20067,92W,20170413,INTERCONTINENTAL HOTELS GRP,EUR,45.915,154
20067,92W,20170414,INTERCONTINENTAL HOTELS GRP,EUR,45.915,154
20067,92W,20170417,INTERCONTINENTAL HOTELS GRP,EUR,45.915,154
20067,92W,20170418,INTERCONTINENTAL HOTELS GRP,EUR,46.103,154
20067,92W,20170419,INTERCONTINENTAL HOTELS GRP,EUR,45.888,154
20067,92W,20170420,INTERCONTINENTAL HOTELS GRP,EUR,45.75,154
20067,92W,20170421,INTERCONTINENTAL HOTELS GRP,EUR,46.444,154
20067,92W,20170424,INTERCONTINENTAL HOTELS GRP,EUR,46.642,154
20067,92W,20170425,INTERCONTINENTAL HOTELS GRP,EUR,46.558,154
20067,92W,20170426,INTERCONTINENTAL HOTELS GRP,EUR,46.555,154
20067,92W,20170427,INTERCONTINENTAL HOTELS GRP,EUR,47.59,154
20067,92W,20170428,INTERCONTINENTAL HOTELS GRP,EUR,48.144,154
20067,92W,20170501,INTERCONTINENTAL HOTELS GRP,EUR,48.144,154
20067,92W,20170502,INTERCONTINENTAL HOTELS GRP,EUR,48.202,154
20067,92W,20170503,INTERCONTINENTAL HOTELS GRP,EUR,48.208,154
20067,92W,20170504,INTERCONTINENTAL HOTELS GRP,EUR,48.738,154
20067,92W,20170505,INTERCONTINENTAL HOTELS GRP,EUR,48.917,154
20067,92W,20170508,INTERCONTINENTAL HOTELS GRP,EUR,48.917,154
20067,92W,20170509,INTERCONTINENTAL HOTELS GRP,EUR,48.917,154
20067,92W,20170510,INTERCONTINENTAL HOTELS GRP,EUR,50.264,154
20067,92W,20170511,INTERCONTINENTAL HOTELS GRP,EUR,50.479,154
20067,92W,20170512,INTERCONTINENTAL HOTELS GRP,EUR,50.275,154
20067,92W,20170515,INTERCONTINENTAL HOTELS GRP,EUR,50.05,154
20067,92W,20170516,INTERCONTINENTAL HOTELS GRP,EUR,49.716,154
20067,92W,20170517,INTERCONTINENTAL HOTELS GRP,EUR,49.2,154
20067,92W,20170518,INTERCONTINENTAL HOTELS GRP,EUR,49.635,154
20067,92W,20170519,INTERCONTINENTAL HOTELS GRP,EUR,49.547,154
20067,92W,20170522,INTERCONTINENTAL HOTELS GRP,EUR,49.576,154
20067,92W,20170523,INTERCONTINENTAL HOTELS GRP,EUR,49.515,154
20067,92W,20170524,INTERCONTINENTAL HOTELS GRP,EUR,49.73,154
20067,92W,20170525,INTERCONTINENTAL HOTELS GRP,EUR,49.691,154
20067,92W,20170526,INTERCONTINENTAL HOTELS GRP,EUR,50.32,154
20067,92W,20170529,INTERCONTINENTAL HOTELS GRP,EUR,50.037,154
20067,92W,20170530,INTERCONTINENTAL HOTELS GRP,EUR,50.255,154
20067,92W,20170531,INTERCONTINENTAL HOTELS GRP,EUR,49.754,154
20067,92W,20170601,INTERCONTINENTAL HOTELS GRP,EUR,50.38,154
20067,92W,20170602,INTERCONTINENTAL HOTELS GRP,EUR,50.725,154
20067,92W,20170605,INTERCONTINENTAL HOTELS GRP,EUR,50.725,154
20067,92W,20170606,INTERCONTINENTAL HOTELS GRP,EUR,50.131,154
20067,92W,20170607,INTERCONTINENTAL HOTELS GRP,EUR,50.466,154
20067,92W,20170608,INTERCONTINENTAL HOTELS GRP,EUR,50.623,154
20067,92W,20170609,INTERCONTINENTAL HOTELS GRP,EUR,49.95,154
20067,92W,20170612,INTERCONTINENTAL HOTELS GRP,EUR,49.865,154
20067,92W,20170613,INTERCONTINENTAL HOTELS GRP,EUR,49.26,154
20067,92W,20170614,INTERCONTINENTAL HOTELS GRP,EUR,49.901,154
20067,92W,20170615,INTERCONTINENTAL HOTELS GRP,EUR,49.905,154
20067,92W,20170616,INTERCONTINENTAL HOTELS GRP,EUR,49.144,154
20067,92W,20170619,INTERCONTINENTAL HOTELS GRP,EUR,50.348,154
20067,92W,20170620,INTERCONTINENTAL HOTELS GRP,EUR,50.054,154
20067,92W,20170621,INTERCONTINENTAL HOTELS GRP,EUR,49.646,154
20067,92W,20170622,INTERCONTINENTAL HOTELS GRP,EUR,49.611,154
20067,92W,20170623,INTERCONTINENTAL HOTELS GRP,EUR,49.604,154
20067,92W,20170626,INTERCONTINENTAL HOTELS GRP,EUR,49.733,154
20067,92W,20170627,INTERCONTINENTAL HOTELS GRP,EUR,49.809,154
20067,92W,20170628,INTERCONTINENTAL HOTELS GRP,EUR,48.525,154
20067,92W,20170629,INTERCONTINENTAL HOTELS GRP,EUR,48.51,154
20067,92W,20170630,INTERCONTINENTAL HOTELS GRP,EUR,48.001,154
20067,92W,20170703,INTERCONTINENTAL HOTELS GRP,EUR,48.366,154
20067,92W,20170704,INTERCONTINENTAL HOTELS GRP,EUR,48.2,154
20067,92W,20170705,INTERCONTINENTAL HOTELS GRP,EUR,48.176,154
20067,92W,20170706,INTERCONTINENTAL HOTELS GRP,EUR,48.47,154
20067,92W,20170707,INTERCONTINENTAL HOTELS GRP,EUR,47.839,154
20067,92W,20170710,INTERCONTINENTAL HOTELS GRP,EUR,48.055,154
20067,92W,20170711,INTERCONTINENTAL HOTELS GRP,EUR,48.055,154
20067,92W,20170712,INTERCONTINENTAL HOTELS GRP,EUR,47.141,154
20067,92W,20170713,INTERCONTINENTAL HOTELS GRP,EUR,48.151,154
20067,92W,20170714,INTERCONTINENTAL HOTELS GRP,EUR,48.451,154
20067,92W,20170717,INTERCONTINENTAL HOTELS GRP,EUR,48.62,154
20067,92W,20170718,INTERCONTINENTAL HOTELS GRP,EUR,48.244,154
20067,92W,20170719,INTERCONTINENTAL HOTELS GRP,EUR,48.664,154
20067,92W,20170720,INTERCONTINENTAL HOTELS GRP,EUR,48.601,154
20067,92W,20170721,INTERCONTINENTAL HOTELS GRP,EUR,48.004,154
20067,92W,20170724,INTERCONTINENTAL HOTELS GRP,EUR,47.975,154
20067,92W,20170725,INTERCONTINENTAL HOTELS GRP,EUR,47.983,154
20067,92W,20170726,INTERCONTINENTAL HOTELS GRP,EUR,48.48,154
20067,92W,20170727,INTERCONTINENTAL HOTELS GRP,EUR,48.068,154
20067,92W,20170728,INTERCONTINENTAL HOTELS GRP,EUR,47.832,154
20067,92W,20170731,INTERCONTINENTAL HOTELS GRP,EUR,47.984,154
20067,92W,20170801,INTERCONTINENTAL HOTELS GRP,EUR,47.725,154
20067,92W,20170802,INTERCONTINENTAL HOTELS GRP,EUR,47.744,154
20067,92W,20170803,INTERCONTINENTAL HOTELS GRP,EUR,47.655,154
20067,92W,20170804,INTERCONTINENTAL HOTELS GRP,EUR,47.243,154
20067,92W,20170807,INTERCONTINENTAL HOTELS GRP,EUR,48.014,154
20067,92W,20170808,INTERCONTINENTAL HOTELS GRP,EUR,46.436,154
20067,92W,20170809,INTERCONTINENTAL HOTELS GRP,EUR,46.37,154
20067,92W,20170810,INTERCONTINENTAL HOTELS GRP,EUR,44.263,154
20067,92W,20170811,INTERCONTINENTAL HOTELS GRP,EUR,43.52,154
20067,92W,20170814,INTERCONTINENTAL HOTELS GRP,EUR,43.649,154
20067,92W,20170815,INTERCONTINENTAL HOTELS GRP,EUR,43.522,154
20067,92W,20170816,INTERCONTINENTAL HOTELS GRP,EUR,43.755,154
20067,92W,20170817,INTERCONTINENTAL HOTELS GRP,EUR,43.692,154
20067,92W,20170818,INTERCONTINENTAL HOTELS GRP,EUR,43.134,154
20067,92W,20170821,INTERCONTINENTAL HOTELS GRP,EUR,42.72,154
20067,92W,20170822,INTERCONTINENTAL HOTELS GRP,EUR,42.588,154
20067,92W,20170823,INTERCONTINENTAL HOTELS GRP,EUR,42.612,154
20067,92W,20170824,INTERCONTINENTAL HOTELS GRP,EUR,41.865,154
20067,92W,20170825,INTERCONTINENTAL HOTELS GRP,EUR,41.737,154
20067,92W,20170828,INTERCONTINENTAL HOTELS GRP,EUR,41.316,154
20067,92W,20170829,INTERCONTINENTAL HOTELS GRP,EUR,40.744,154
20067,92W,20170830,INTERCONTINENTAL HOTELS GRP,EUR,41.764,154
20067,92W,20170831,INTERCONTINENTAL HOTELS GRP,EUR,39.755,154
20067,92W,20170901,INTERCONTINENTAL HOTELS GRP,EUR,40.199,154
20067,92W,20170904,INTERCONTINENTAL HOTELS GRP,EUR,40.304,154
20067,92W,20170905,INTERCONTINENTAL HOTELS GRP,EUR,40.263,154
20067,92W,20170906,INTERCONTINENTAL HOTELS GRP,EUR,39.58,154
20067,92W,20170907,INTERCONTINENTAL HOTELS GRP,EUR,40.869,154
20067,92W,20170908,INTERCONTINENTAL HOTELS GRP,EUR,40.685,154
20067,92W,20170911,INTERCONTINENTAL HOTELS GRP,EUR,41.127,154
20067,92W,20170912,INTERCONTINENTAL HOTELS GRP,EUR,41.641,154
20067,92W,20170913,INTERCONTINENTAL HOTELS GRP,EUR,41.645,154
20067,92W,20170914,INTERCONTINENTAL HOTELS GRP,EUR,41.772,154
20067,92W,20170915,INTERCONTINENTAL HOTELS GRP,EUR,41.941,154
20067,92W,20170918,INTERCONTINENTAL HOTELS GRP,EUR,41.44,154
20067,92W,20170919,INTERCONTINENTAL HOTELS GRP,EUR,41.484,154
20067,92W,20170920,INTERCONTINENTAL HOTELS GRP,EUR,41.603,154
20067,92W,20170921,INTERCONTINENTAL HOTELS GRP,EUR,42.222,154
20067,92W,20170922,INTERCONTINENTAL HOTELS GRP,EUR,42.041,154
20067,92W,20170925,INTERCONTINENTAL HOTELS GRP,EUR,42.902,154
20067,92W,20170926,INTERCONTINENTAL HOTELS GRP,EUR,43.373,154
20067,92W,20170927,INTERCONTINENTAL HOTELS GRP,EUR,43.522,154
20067,92W,20170928,INTERCONTINENTAL HOTELS GRP,EUR,43.748,154
20067,92W,20170929,INTERCONTINENTAL HOTELS GRP,EUR,44.68,154
20067,92W,20171002,INTERCONTINENTAL HOTELS GRP,EUR,44.673,154
20067,92W,20171003,INTERCONTINENTAL HOTELS GRP,EUR,44.673,154
20067,92W,20171004,INTERCONTINENTAL HOTELS GRP,EUR,44.748,154
20067,92W,20171005,INTERCONTINENTAL HOTELS GRP,EUR,44.893,154
20067,92W,20171006,INTERCONTINENTAL HOTELS GRP,EUR,45.099,154
20067,92W,20171009,INTERCONTINENTAL HOTELS GRP,EUR,45.33,154
20067,92W,20171010,INTERCONTINENTAL HOTELS GRP,EUR,46.459,154
20067,92W,20171011,INTERCONTINENTAL HOTELS GRP,EUR,45.666,154
20067,92W,20171012,INTERCONTINENTAL HOTELS GRP,EUR,45.389,154
20067,92W,20171013,INTERCONTINENTAL HOTELS GRP,EUR,45.643,154
20067,92W,20171016,INTERCONTINENTAL HOTELS GRP,EUR,46.02,154
20067,92W,20171017,INTERCONTINENTAL HOTELS GRP,EUR,45.86,154
20067,92W,20171018,INTERCONTINENTAL HOTELS GRP,EUR,45.617,154
20067,92W,20171019,INTERCONTINENTAL HOTELS GRP,EUR,45.742,154
20067,92W,20171020,INTERCONTINENTAL HOTELS GRP,EUR,45.619,154
20067,92W,20171023,INTERCONTINENTAL HOTELS GRP,EUR,45.384,154
20067,92W,20171024,INTERCONTINENTAL HOTELS GRP,EUR,45.46,154
20067,92W,20171025,INTERCONTINENTAL HOTELS GRP,EUR,45.416,154
20067,92W,20171026,INTERCONTINENTAL HOTELS GRP,EUR,45.239,154
20067,92W,20171027,INTERCONTINENTAL HOTELS GRP,EUR,46.76,154
20067,92W,20171030,INTERCONTINENTAL HOTELS GRP,EUR,47.043,154
20067,92W,20171031,INTERCONTINENTAL HOTELS GRP,EUR,47.043,154
20067,92W,20171101,INTERCONTINENTAL HOTELS GRP,EUR,49.4,154
20067,92W,20171102,INTERCONTINENTAL HOTELS GRP,EUR,47.606,154
20067,92W,20171103,INTERCONTINENTAL HOTELS GRP,EUR,47.969,154
20067,92W,20171106,INTERCONTINENTAL HOTELS GRP,EUR,48.929,154
20067,92W,20171107,INTERCONTINENTAL HOTELS GRP,EUR,49.239,154
20067,92W,20171108,INTERCONTINENTAL HOTELS GRP,EUR,48.538,154
20067,92W,20171109,INTERCONTINENTAL HOTELS GRP,EUR,48.238,154
20067,92W,20171110,INTERCONTINENTAL HOTELS GRP,EUR,48.227,154
20067,92W,20171113,INTERCONTINENTAL HOTELS GRP,EUR,48.412,154
20067,92W,20171114,INTERCONTINENTAL HOTELS GRP,EUR,47.986,154
20067,92W,20171115,INTERCONTINENTAL HOTELS GRP,EUR,46.733,154
20067,92W,20171116,INTERCONTINENTAL HOTELS GRP,EUR,46.953,154
20067,92W,20171117,INTERCONTINENTAL HOTELS GRP,EUR,47.539,154
20067,92W,20171120,INTERCONTINENTAL HOTELS GRP,EUR,47.861,154
20067,92W,20171121,INTERCONTINENTAL HOTELS GRP,EUR,49.148,154
20067,92W,20171122,INTERCONTINENTAL HOTELS GRP,EUR,48.549,154
20067,92W,20171123,INTERCONTINENTAL HOTELS GRP,EUR,48.341,154
20067,92W,20171124,INTERCONTINENTAL HOTELS GRP,EUR,48.255,154
20067,92W,20171127,INTERCONTINENTAL HOTELS GRP,EUR,48.246,154
20067,92W,20171128,INTERCONTINENTAL HOTELS GRP,EUR,48.975,154
20067,92W,20171129,INTERCONTINENTAL HOTELS GRP,EUR,49.625,154
20067,92W,20171130,INTERCONTINENTAL HOTELS GRP,EUR,48.812,154
20067,92W,20171201,INTERCONTINENTAL HOTELS GRP,EUR,48.888,154
20067,92W,20171204,INTERCONTINENTAL HOTELS GRP,EUR,49.643,154
20067,92W,20171205,INTERCONTINENTAL HOTELS GRP,EUR,49.98,154
20067,92W,20171206,INTERCONTINENTAL HOTELS GRP,EUR,49.778,154
20067,92W,20171207,INTERCONTINENTAL HOTELS GRP,EUR,49.797,154
20067,92W,20171208,INTERCONTINENTAL HOTELS GRP,EUR,50.461,154
20067,92W,20171211,INTERCONTINENTAL HOTELS GRP,EUR,50.415,154
20067,92W,20171212,INTERCONTINENTAL HOTELS GRP,EUR,50.275,154
20067,92W,20171213,INTERCONTINENTAL HOTELS GRP,EUR,51,154
20067,92W,20171214,INTERCONTINENTAL HOTELS GRP,EUR,50.578,154
20067,92W,20171215,INTERCONTINENTAL HOTELS GRP,EUR,50.89,154
20067,92W,20171218,INTERCONTINENTAL HOTELS GRP,EUR,51.589,154
20067,92W,20171219,INTERCONTINENTAL HOTELS GRP,EUR,52.172,154
20067,92W,20171220,INTERCONTINENTAL HOTELS GRP,EUR,51.875,154
20067,92W,20171221,INTERCONTINENTAL HOTELS GRP,EUR,51.738,154
20067,92W,20171222,INTERCONTINENTAL HOTELS GRP,EUR,52.723,154
20067,92W,20171225,INTERCONTINENTAL HOTELS GRP,EUR,52.723,154
20067,92W,20171226,INTERCONTINENTAL HOTELS GRP,EUR,52.723,154
20067,92W,20171227,INTERCONTINENTAL HOTELS GRP,EUR,52.573,154
20067,92W,20171228,INTERCONTINENTAL HOTELS GRP,EUR,52.785,154
20067,92W,20171229,INTERCONTINENTAL HOTELS GRP,EUR,52.804,154
20067,92W,20180101,INTERCONTINENTAL HOTELS GRP,EUR,52.804,154
20067,92W,20180102,INTERCONTINENTAL HOTELS GRP,EUR,52,154
20067,92W,20180103,INTERCONTINENTAL HOTELS GRP,EUR,51.5,154
20067,92W,20180104,INTERCONTINENTAL HOTELS GRP,EUR,52.5,154
20067,92W,20180105,INTERCONTINENTAL HOTELS GRP,EUR,52.5,154
20067,92W,20180108,INTERCONTINENTAL HOTELS GRP,EUR,52.5,154
20067,92W,20180109,INTERCONTINENTAL HOTELS GRP,EUR,53.5,154
20067,92W,20180110,INTERCONTINENTAL HOTELS GRP,EUR,52.5,154
20067,92W,20180111,INTERCONTINENTAL HOTELS GRP,EUR,53,154
20067,92W,20180112,INTERCONTINENTAL HOTELS GRP,EUR,53.5,154
20067,92W,20180115,INTERCONTINENTAL HOTELS GRP,EUR,53.5,154
20067,92W,20180116,INTERCONTINENTAL HOTELS GRP,EUR,53.5,154
20067,92W,20180117,INTERCONTINENTAL HOTELS GRP,EUR,54,154
20067,92W,20180118,INTERCONTINENTAL HOTELS GRP,EUR,54.5,154
20067,92W,20180119,INTERCONTINENTAL HOTELS GRP,EUR,54.5,154
20067,92W,20180122,INTERCONTINENTAL HOTELS GRP,EUR,56,154
20067,92W,20180123,INTERCONTINENTAL HOTELS GRP,EUR,56,154
20067,92W,20180124,INTERCONTINENTAL HOTELS GRP,EUR,56,154
20067,92W,20180125,INTERCONTINENTAL HOTELS GRP,EUR,55,154
20067,92W,20180126,INTERCONTINENTAL HOTELS GRP,EUR,54.5,154
20067,92W,20180129,INTERCONTINENTAL HOTELS GRP,EUR,54.5,154
20067,92W,20180130,INTERCONTINENTAL HOTELS GRP,EUR,54,154
20067,92W,20180131,INTERCONTINENTAL HOTELS GRP,EUR,53.5,154
20067,92W,20180201,INTERCONTINENTAL HOTELS GRP,EUR,54,154
20067,92W,20180202,INTERCONTINENTAL HOTELS GRP,EUR,53.5,154
20067,92W,20180205,INTERCONTINENTAL HOTELS GRP,EUR,51.5,154
20067,92W,20180206,INTERCONTINENTAL HOTELS GRP,EUR,51,154
20067,92W,20180207,INTERCONTINENTAL HOTELS GRP,EUR,51.5,154
20067,92W,20180208,INTERCONTINENTAL HOTELS GRP,EUR,51,154
20067,92W,20180209,INTERCONTINENTAL HOTELS GRP,EUR,50.5,154
20067,92W,20180212,INTERCONTINENTAL HOTELS GRP,EUR,50.5,154
20067,92W,20180213,INTERCONTINENTAL HOTELS GRP,EUR,51.5,154
20067,92W,20180214,INTERCONTINENTAL HOTELS GRP,EUR,52,154
20067,92W,20180215,INTERCONTINENTAL HOTELS GRP,EUR,53,154
20067,92W,20180216,INTERCONTINENTAL HOTELS GRP,EUR,53,154
20067,92W,20180219,INTERCONTINENTAL HOTELS GRP,EUR,53.5,154
20067,92W,20180220,INTERCONTINENTAL HOTELS GRP,EUR,53,154
20067,92W,20180221,INTERCONTINENTAL HOTELS GRP,EUR,51.5,154
20067,92W,20180222,INTERCONTINENTAL HOTELS GRP,EUR,52.5,154
20067,92W,20180223,INTERCONTINENTAL HOTELS GRP,EUR,52,154
20067,92W,20180226,INTERCONTINENTAL HOTELS GRP,EUR,53,154
20067,92W,20180227,INTERCONTINENTAL HOTELS GRP,EUR,53,154
20067,92W,20180228,INTERCONTINENTAL HOTELS GRP,EUR,53.5,154
20067,92W,20180301,INTERCONTINENTAL HOTELS GRP,EUR,51.5,154
20067,92W,20180302,INTERCONTINENTAL HOTELS GRP,EUR,50.5,154
20067,92W,20180305,INTERCONTINENTAL HOTELS GRP,EUR,50,154
20067,92W,20180306,INTERCONTINENTAL HOTELS GRP,EUR,50.5,154
20067,92W,20180307,INTERCONTINENTAL HOTELS GRP,EUR,50,154
20067,92W,20180308,INTERCONTINENTAL HOTELS GRP,EUR,50.5,154
20067,92W,20180309,INTERCONTINENTAL HOTELS GRP,EUR,51,154
20067,92W,20180312,INTERCONTINENTAL HOTELS GRP,EUR,51.5,154
20067,92W,20180313,INTERCONTINENTAL HOTELS GRP,EUR,51.5,154
20067,92W,20180314,INTERCONTINENTAL HOTELS GRP,EUR,51.5,154
20067,92W,20180315,INTERCONTINENTAL HOTELS GRP,EUR,51,154
20067,92W,20180316,INTERCONTINENTAL HOTELS GRP,EUR,51.5,154
20067,92W,20180319,INTERCONTINENTAL HOTELS GRP,EUR,51.5,154
20067,92W,20180320,INTERCONTINENTAL HOTELS GRP,EUR,51.5,154
20067,92W,20180321,INTERCONTINENTAL HOTELS GRP,EUR,51.5,154
20067,92W,20180322,INTERCONTINENTAL HOTELS GRP,EUR,51,154
20067,92W,20180323,INTERCONTINENTAL HOTELS GRP,EUR,49.8,154
20067,92W,20180326,INTERCONTINENTAL HOTELS GRP,EUR,49.2,154
20067,92W,20180327,INTERCONTINENTAL HOTELS GRP,EUR,49.6,154
20067,92W,20180328,INTERCONTINENTAL HOTELS GRP,EUR,49.2,154
20067,92W,20180329,INTERCONTINENTAL HOTELS GRP,EUR,49.6,154
20067,92W,20180330,INTERCONTINENTAL HOTELS GRP,EUR,49.6,154
20067,92W,20180402,INTERCONTINENTAL HOTELS GRP,EUR,49.6,154
20067,92W,20180403,INTERCONTINENTAL HOTELS GRP,EUR,48.4,154
20067,92W,20180404,INTERCONTINENTAL HOTELS GRP,EUR,48.4,154
20067,92W,20180405,INTERCONTINENTAL HOTELS GRP,EUR,49.4,154
20067,92W,20180406,INTERCONTINENTAL HOTELS GRP,EUR,49.6,154
20067,92W,20180409,INTERCONTINENTAL HOTELS GRP,EUR,49.2,154
20067,92W,20180410,INTERCONTINENTAL HOTELS GRP,EUR,49.2,154
20067,92W,20180411,INTERCONTINENTAL HOTELS GRP,EUR,49,154
20067,92W,20180412,INTERCONTINENTAL HOTELS GRP,EUR,49.2,154
20067,92W,20180413,INTERCONTINENTAL HOTELS GRP,EUR,49.2,154
20067,92W,20180416,INTERCONTINENTAL HOTELS GRP,EUR,49,154
20067,92W,20180417,INTERCONTINENTAL HOTELS GRP,EUR,49,154
20067,92W,20180418,INTERCONTINENTAL HOTELS GRP,EUR,50,154
20067,92W,20180419,INTERCONTINENTAL HOTELS GRP,EUR,50,154
20067,92W,20180420,INTERCONTINENTAL HOTELS GRP,EUR,50,154
20067,92W,20180423,INTERCONTINENTAL HOTELS GRP,EUR,50,154
20067,92W,20180424,INTERCONTINENTAL HOTELS GRP,EUR,50.5,154
20067,92W,20180425,INTERCONTINENTAL HOTELS GRP,EUR,50.5,154
20067,92W,20180426,INTERCONTINENTAL HOTELS GRP,EUR,51,154
20067,92W,20180427,INTERCONTINENTAL HOTELS GRP,EUR,52,154
20067,92W,20180430,INTERCONTINENTAL HOTELS GRP,EUR,52,154
20067,92W,20180501,INTERCONTINENTAL HOTELS GRP,EUR,52,154
20067,92W,20180502,INTERCONTINENTAL HOTELS GRP,EUR,53,154
20067,92W,20180503,INTERCONTINENTAL HOTELS GRP,EUR,52,154
20067,92W,20180504,INTERCONTINENTAL HOTELS GRP,EUR,53,154
20067,92W,20180507,INTERCONTINENTAL HOTELS GRP,EUR,53.5,154
20067,92W,20180508,INTERCONTINENTAL HOTELS GRP,EUR,54.5,154
20067,92W,20180509,INTERCONTINENTAL HOTELS GRP,EUR,55,154
20067,92W,20180510,INTERCONTINENTAL HOTELS GRP,EUR,55.5,154
20067,92W,20180511,INTERCONTINENTAL HOTELS GRP,EUR,55,154
20067,92W,20180514,INTERCONTINENTAL HOTELS GRP,EUR,54,154
20067,92W,20180515,INTERCONTINENTAL HOTELS GRP,EUR,54,154
20067,92W,20180516,INTERCONTINENTAL HOTELS GRP,EUR,54,154
20067,92W,20180517,INTERCONTINENTAL HOTELS GRP,EUR,54.5,154
20067,92W,20180518,INTERCONTINENTAL HOTELS GRP,EUR,55,154
20067,92W,20180521,INTERCONTINENTAL HOTELS GRP,EUR,55,154
20067,92W,20180522,INTERCONTINENTAL HOTELS GRP,EUR,55.5,154
20067,92W,20180523,INTERCONTINENTAL HOTELS GRP,EUR,55.5,154
20067,92W,20180524,INTERCONTINENTAL HOTELS GRP,EUR,55.5,154
20067,92W,20180525,INTERCONTINENTAL HOTELS GRP,EUR,56,154
20067,92W,20180528,INTERCONTINENTAL HOTELS GRP,EUR,56,154
20067,92W,20180529,INTERCONTINENTAL HOTELS GRP,EUR,56,154
20067,92W,20180530,INTERCONTINENTAL HOTELS GRP,EUR,55,154
20067,92W,20180531,INTERCONTINENTAL HOTELS GRP,EUR,55,154
20067,92W,20180601,INTERCONTINENTAL HOTELS GRP,EUR,55,154
20067,92W,20180604,INTERCONTINENTAL HOTELS GRP,EUR,55.5,154
20067,92W,20180605,INTERCONTINENTAL HOTELS GRP,EUR,56,154
20067,92W,20180606,INTERCONTINENTAL HOTELS GRP,EUR,56,154
20067,92W,20180607,INTERCONTINENTAL HOTELS GRP,EUR,56.5,154
20067,92W,20180608,INTERCONTINENTAL HOTELS GRP,EUR,55.5,154
20067,92W,20180611,INTERCONTINENTAL HOTELS GRP,EUR,56,154
20067,92W,20180612,INTERCONTINENTAL HOTELS GRP,EUR,56.5,154
20067,92W,20180613,INTERCONTINENTAL HOTELS GRP,EUR,56,154
20067,92W,20180614,INTERCONTINENTAL HOTELS GRP,EUR,56,154
20067,92W,20180615,INTERCONTINENTAL HOTELS GRP,EUR,57.5,154
20067,92W,20180618,INTERCONTINENTAL HOTELS GRP,EUR,57,154
20067,92W,20180619,INTERCONTINENTAL HOTELS GRP,EUR,56,154
20067,92W,20180620,INTERCONTINENTAL HOTELS GRP,EUR,55.5,154
20067,92W,20180621,INTERCONTINENTAL HOTELS GRP,EUR,56,154
20067,92W,20180622,INTERCONTINENTAL HOTELS GRP,EUR,54.5,154
20067,92W,20180625,INTERCONTINENTAL HOTELS GRP,EUR,54.5,154
20067,92W,20180626,INTERCONTINENTAL HOTELS GRP,EUR,54,154
20067,92W,20180627,INTERCONTINENTAL HOTELS GRP,EUR,53.5,154
20067,92W,20180628,INTERCONTINENTAL HOTELS GRP,EUR,54,154
20067,92W,20180629,INTERCONTINENTAL HOTELS GRP,EUR,53.5,154
20067,92W,20180702,INTERCONTINENTAL HOTELS GRP,EUR,53,154
