gvkey,iid,datadate,tic,conm,curcdd,prccd,exchg
5643,4,20160328,HLT,HILTON WORLDWIDE HOLDINGS,USD,22.28,11
5643,4,20160329,HLT,HILTON WORLDWIDE HOLDINGS,USD,22.46,11
5643,4,20160330,HLT,HILTON WORLDWIDE HOLDINGS,USD,22.73,11
5643,4,20160331,HLT,HILTON WORLDWIDE HOLDINGS,USD,22.52,11
5643,4,20160401,HLT,HILTON WORLDWIDE HOLDINGS,USD,22.01,11
5643,4,20160404,HLT,HILTON WORLDWIDE HOLDINGS,USD,22.19,11
5643,4,20160405,HLT,HILTON WORLDWIDE HOLDINGS,USD,21.84,11
5643,4,20160406,HLT,HILTON WORLDWIDE HOLDINGS,USD,22.25,11
5643,4,20160407,HLT,HILTON WORLDWIDE HOLDINGS,USD,22.1,11
5643,4,20160408,HLT,HILTON WORLDWIDE HOLDINGS,USD,22.3,11
5643,4,20160411,HLT,HILTON WORLDWIDE HOLDINGS,USD,22.3,11
5643,4,20160412,HLT,HILTON WORLDWIDE HOLDINGS,USD,22.46,11
5643,4,20160413,HLT,HILTON WORLDWIDE HOLDINGS,USD,22.8,11
5643,4,20160414,HLT,HILTON WORLDWIDE HOLDINGS,USD,22.71,11
5643,4,20160415,HLT,HILTON WORLDWIDE HOLDINGS,USD,22.49,11
5643,4,20160418,HLT,HILTON WORLDWIDE HOLDINGS,USD,22.23,11
5643,4,20160419,HLT,HILTON WORLDWIDE HOLDINGS,USD,22.31,11
5643,4,20160420,HLT,HILTON WORLDWIDE HOLDINGS,USD,21.92,11
5643,4,20160421,HLT,HILTON WORLDWIDE HOLDINGS,USD,22.12,11
5643,4,20160422,HLT,HILTON WORLDWIDE HOLDINGS,USD,21.65,11
