gvkey,iid,datadate,conm,curcdd,prccd,trfd,exchg
15549,01W,20151006,UNICREDIT SPA,EUR,5.85,2.30172893,209
15549,01W,20151007,UNICREDIT SPA,EUR,5.805,2.30172893,209
15549,01W,20151008,UNICREDIT SPA,EUR,5.82,2.30172893,209
15549,01W,20151009,UNICREDIT SPA,EUR,5.865,2.30172893,209
15549,01W,20151012,UNICREDIT SPA,EUR,5.85,2.30172893,209
15549,01W,20151013,UNICREDIT SPA,EUR,5.81,2.30172893,209
15549,01W,20151014,UNICREDIT SPA,EUR,5.715,2.30172893,209
15549,01W,20151015,UNICREDIT SPA,EUR,5.815,2.30172893,209
15549,01W,20151016,UNICREDIT SPA,EUR,5.815,2.30172893,209
15549,01W,20151019,UNICREDIT SPA,EUR,5.81,2.30172893,209
15549,01W,20151020,UNICREDIT SPA,EUR,5.97,2.30172893,209
15549,01W,20151021,UNICREDIT SPA,EUR,6.03,2.30172893,209
15549,01W,20151022,UNICREDIT SPA,EUR,6.13,2.30172893,209
15549,01W,20151023,UNICREDIT SPA,EUR,6.065,2.30172893,209
15549,01W,20151026,UNICREDIT SPA,EUR,6.03,2.30172893,209
15549,01W,20151027,UNICREDIT SPA,EUR,5.96,2.30172893,209
15549,01W,20151028,UNICREDIT SPA,EUR,6.03,2.30172893,209
15549,01W,20151029,UNICREDIT SPA,EUR,5.895,2.30172893,209
15549,01W,20151030,UNICREDIT SPA,EUR,5.88,2.30172893,209
15549,01W,20151102,UNICREDIT SPA,EUR,5.89,2.30172893,209
15549,01W,20151103,UNICREDIT SPA,EUR,5.825,2.30172893,209
15549,01W,20151104,UNICREDIT SPA,EUR,5.84,2.30172893,209
15549,01W,20151105,UNICREDIT SPA,EUR,5.835,2.30172893,209
15549,01W,20151106,UNICREDIT SPA,EUR,5.95,2.30172893,209
15549,01W,20151109,UNICREDIT SPA,EUR,5.835,2.30172893,209
15549,01W,20151110,UNICREDIT SPA,EUR,5.92,2.30172893,209
15549,01W,20151111,UNICREDIT SPA,EUR,5.915,2.30172893,209
15549,01W,20151112,UNICREDIT SPA,EUR,5.59,2.30172893,209
15549,01W,20151113,UNICREDIT SPA,EUR,5.55,2.30172893,209
15549,01W,20151116,UNICREDIT SPA,EUR,5.5,2.30172893,209
15549,01W,20151117,UNICREDIT SPA,EUR,5.62,2.30172893,209
15549,01W,20151118,UNICREDIT SPA,EUR,5.515,2.30172893,209
15549,01W,20151119,UNICREDIT SPA,EUR,5.525,2.30172893,209
15549,01W,20151120,UNICREDIT SPA,EUR,5.41,2.30172893,209
15549,01W,20151123,UNICREDIT SPA,EUR,5.49,2.30172893,209
15549,01W,20151124,UNICREDIT SPA,EUR,5.41,2.30172893,209
15549,01W,20151125,UNICREDIT SPA,EUR,5.53,2.30172893,209
15549,01W,20151126,UNICREDIT SPA,EUR,5.585,2.30172893,209
15549,01W,20151127,UNICREDIT SPA,EUR,5.545,2.30172893,209
15549,01W,20151130,UNICREDIT SPA,EUR,5.555,2.30172893,209
15549,01W,20151201,UNICREDIT SPA,EUR,5.525,2.30172893,209
15549,01W,20151202,UNICREDIT SPA,EUR,5.47,2.30172893,209
15549,01W,20151203,UNICREDIT SPA,EUR,5.34,2.30172893,209
15549,01W,20151204,UNICREDIT SPA,EUR,5.365,2.30172893,209
15549,01W,20151207,UNICREDIT SPA,EUR,5.375,2.30172893,209
15549,01W,20151208,UNICREDIT SPA,EUR,5.18,2.30172893,209
15549,01W,20151209,UNICREDIT SPA,EUR,5.18,2.30172893,209
15549,01W,20151210,UNICREDIT SPA,EUR,5.12,2.30172893,209
15549,01W,20151211,UNICREDIT SPA,EUR,5.075,2.30172893,209
15549,01W,20151214,UNICREDIT SPA,EUR,4.912,2.30172893,209
15549,01W,20151215,UNICREDIT SPA,EUR,5.155,2.30172893,209
15549,01W,20151216,UNICREDIT SPA,EUR,5.125,2.30172893,209
15549,01W,20151217,UNICREDIT SPA,EUR,5.205,2.30172893,209
15549,01W,20151218,UNICREDIT SPA,EUR,5.11,2.30172893,209
15549,01W,20151221,UNICREDIT SPA,EUR,5.12,2.30172893,209
15549,01W,20151222,UNICREDIT SPA,EUR,5.13,2.30172893,209
15549,01W,20151223,UNICREDIT SPA,EUR,5.16,2.30172893,209
15549,01W,20151224,UNICREDIT SPA,EUR,5.16,2.30172893,209
15549,01W,20151225,UNICREDIT SPA,EUR,5.16,2.30172893,209
15549,01W,20151228,UNICREDIT SPA,EUR,5.12,2.30172893,209
15549,01W,20151229,UNICREDIT SPA,EUR,5.2,2.30172893,209
15549,01W,20151230,UNICREDIT SPA,EUR,5.135,2.30172893,209
15549,01W,20151231,UNICREDIT SPA,EUR,5.135,2.30172893,209
15549,01W,20160101,UNICREDIT SPA,EUR,5.135,2.30172893,209
15549,01W,20160104,UNICREDIT SPA,EUR,4.984,2.30172893,209
15549,01W,20160105,UNICREDIT SPA,EUR,5.015,2.30172893,209
15549,01W,20160106,UNICREDIT SPA,EUR,4.812,2.30172893,209
15549,01W,20160107,UNICREDIT SPA,EUR,4.69,2.30172893,209
15549,01W,20160108,UNICREDIT SPA,EUR,4.674,2.30172893,209
15549,01W,20160111,UNICREDIT SPA,EUR,4.68,2.30172893,209
15549,01W,20160112,UNICREDIT SPA,EUR,4.634,2.30172893,209
15549,01W,20160113,UNICREDIT SPA,EUR,4.644,2.30172893,209
15549,01W,20160114,UNICREDIT SPA,EUR,4.514,2.30172893,209
15549,01W,20160115,UNICREDIT SPA,EUR,4.398,2.30172893,209
15549,01W,20160118,UNICREDIT SPA,EUR,4.162,2.30172893,209
15549,01W,20160119,UNICREDIT SPA,EUR,4.018,2.30172893,209
15549,01W,20160120,UNICREDIT SPA,EUR,3.706,2.30172893,209
15549,01W,20160121,UNICREDIT SPA,EUR,4,2.30172893,209
15549,01W,20160122,UNICREDIT SPA,EUR,3.994,2.30172893,209
15549,01W,20160125,UNICREDIT SPA,EUR,3.738,2.30172893,209
15549,01W,20160126,UNICREDIT SPA,EUR,3.886,2.30172893,209
15549,01W,20160127,UNICREDIT SPA,EUR,3.768,2.30172893,209
15549,01W,20160128,UNICREDIT SPA,EUR,3.524,2.30172893,209
15549,01W,20160129,UNICREDIT SPA,EUR,3.548,2.30172893,209
15549,01W,20160201,UNICREDIT SPA,EUR,3.518,2.30172893,209
15549,01W,20160202,UNICREDIT SPA,EUR,3.404,2.30172893,209
15549,01W,20160203,UNICREDIT SPA,EUR,3.202,2.30172893,209
15549,01W,20160204,UNICREDIT SPA,EUR,3.23,2.30172893,209
15549,01W,20160205,UNICREDIT SPA,EUR,3.194,2.30172893,209
15549,01W,20160208,UNICREDIT SPA,EUR,3.008,2.30172893,209
15549,01W,20160209,UNICREDIT SPA,EUR,2.77,2.30172893,209
15549,01W,20160210,UNICREDIT SPA,EUR,3.1,2.30172893,209
15549,01W,20160211,UNICREDIT SPA,EUR,2.882,2.30172893,209
15549,01W,20160212,UNICREDIT SPA,EUR,3.29,2.30172893,209
15549,01W,20160215,UNICREDIT SPA,EUR,3.404,2.30172893,209
15549,01W,20160216,UNICREDIT SPA,EUR,3.42,2.30172893,209
15549,01W,20160217,UNICREDIT SPA,EUR,3.504,2.30172893,209
15549,01W,20160218,UNICREDIT SPA,EUR,3.31,2.30172893,209
15549,01W,20160219,UNICREDIT SPA,EUR,3.196,2.30172893,209
15549,01W,20160222,UNICREDIT SPA,EUR,3.418,2.30172893,209
15549,01W,20160223,UNICREDIT SPA,EUR,3.33,2.30172893,209
15549,01W,20160224,UNICREDIT SPA,EUR,3.274,2.30172893,209
15549,01W,20160225,UNICREDIT SPA,EUR,3.352,2.30172893,209
15549,01W,20160226,UNICREDIT SPA,EUR,3.382,2.30172893,209
15549,01W,20160229,UNICREDIT SPA,EUR,3.436,2.30172893,209
15549,01W,20160301,UNICREDIT SPA,EUR,3.518,2.30172893,209
15549,01W,20160302,UNICREDIT SPA,EUR,3.7,2.30172893,209
15549,01W,20160303,UNICREDIT SPA,EUR,3.722,2.30172893,209
15549,01W,20160304,UNICREDIT SPA,EUR,3.64,2.30172893,209
15549,01W,20160307,UNICREDIT SPA,EUR,3.556,2.30172893,209
15549,01W,20160308,UNICREDIT SPA,EUR,3.586,2.30172893,209
15549,01W,20160309,UNICREDIT SPA,EUR,3.616,2.30172893,209
15549,01W,20160310,UNICREDIT SPA,EUR,3.7,2.30172893,209
15549,01W,20160311,UNICREDIT SPA,EUR,4.05,2.30172893,209
15549,01W,20160314,UNICREDIT SPA,EUR,4.002,2.30172893,209
15549,01W,20160315,UNICREDIT SPA,EUR,3.93,2.30172893,209
15549,01W,20160316,UNICREDIT SPA,EUR,3.914,2.30172893,209
15549,01W,20160317,UNICREDIT SPA,EUR,3.75,2.30172893,209
15549,01W,20160318,UNICREDIT SPA,EUR,3.684,2.30172893,209
15549,01W,20160321,UNICREDIT SPA,EUR,3.734,2.30172893,209
15549,01W,20160322,UNICREDIT SPA,EUR,3.692,2.30172893,209
15549,01W,20160323,UNICREDIT SPA,EUR,3.578,2.30172893,209
15549,01W,20160324,UNICREDIT SPA,EUR,3.48,2.30172893,209
15549,01W,20160325,UNICREDIT SPA,EUR,3.48,2.30172893,209
15549,01W,20160328,UNICREDIT SPA,EUR,3.48,2.30172893,209
15549,01W,20160329,UNICREDIT SPA,EUR,3.386,2.30172893,209
15549,01W,20160330,UNICREDIT SPA,EUR,3.27,2.30172893,209
15549,01W,20160331,UNICREDIT SPA,EUR,3.17,2.30172893,209
15549,01W,20160401,UNICREDIT SPA,EUR,3.1,2.30172893,209
15549,01W,20160404,UNICREDIT SPA,EUR,3.016,2.30172893,209
15549,01W,20160405,UNICREDIT SPA,EUR,2.924,2.30172893,209
15549,01W,20160406,UNICREDIT SPA,EUR,2.974,2.30172893,209
15549,01W,20160407,UNICREDIT SPA,EUR,2.798,2.30172893,209
15549,01W,20160408,UNICREDIT SPA,EUR,3.07,2.30172893,209
15549,01W,20160411,UNICREDIT SPA,EUR,3.144,2.30172893,209
15549,01W,20160412,UNICREDIT SPA,EUR,2.982,2.30172893,209
15549,01W,20160413,UNICREDIT SPA,EUR,3.298,2.30172893,209
15549,01W,20160414,UNICREDIT SPA,EUR,3.402,2.30172893,209
15549,01W,20160415,UNICREDIT SPA,EUR,3.436,2.30172893,209
15549,01W,20160418,UNICREDIT SPA,EUR,3.318,2.38497409,209
15549,01W,20160419,UNICREDIT SPA,EUR,3.3,2.38497409,209
15549,01W,20160420,UNICREDIT SPA,EUR,3.452,2.38497409,209
15549,01W,20160421,UNICREDIT SPA,EUR,3.53,2.38497409,209
15549,01W,20160422,UNICREDIT SPA,EUR,3.512,2.38497409,209
15549,01W,20160425,UNICREDIT SPA,EUR,3.326,2.38497409,209
15549,01W,20160426,UNICREDIT SPA,EUR,3.492,2.38497409,209
15549,01W,20160427,UNICREDIT SPA,EUR,3.418,2.38497409,209
15549,01W,20160428,UNICREDIT SPA,EUR,3.562,2.38497409,209
15549,01W,20160429,UNICREDIT SPA,EUR,3.374,2.38497409,209
15549,01W,20160502,UNICREDIT SPA,EUR,3.25,2.38497409,209
15549,01W,20160503,UNICREDIT SPA,EUR,3.098,2.38497409,209
15549,01W,20160504,UNICREDIT SPA,EUR,3.094,2.38497409,209
15549,01W,20160505,UNICREDIT SPA,EUR,3.05,2.38497409,209
15549,01W,20160506,UNICREDIT SPA,EUR,3.064,2.38497409,209
15549,01W,20160509,UNICREDIT SPA,EUR,2.992,2.38497409,209
15549,01W,20160510,UNICREDIT SPA,EUR,2.948,2.38497409,209
15549,01W,20160511,UNICREDIT SPA,EUR,2.838,2.38497409,209
15549,01W,20160512,UNICREDIT SPA,EUR,2.914,2.38497409,209
15549,01W,20160513,UNICREDIT SPA,EUR,2.912,2.38497409,209
15549,01W,20160516,UNICREDIT SPA,EUR,2.87,2.38497409,209
15549,01W,20160517,UNICREDIT SPA,EUR,2.814,2.38497409,209
15549,01W,20160518,UNICREDIT SPA,EUR,2.834,2.38497409,209
15549,01W,20160519,UNICREDIT SPA,EUR,2.792,2.38497409,209
15549,01W,20160520,UNICREDIT SPA,EUR,3.004,2.38497409,209
15549,01W,20160523,UNICREDIT SPA,EUR,2.914,2.38497409,209
15549,01W,20160524,UNICREDIT SPA,EUR,3.056,2.38497409,209
15549,01W,20160525,UNICREDIT SPA,EUR,3.13,2.38497409,209
15549,01W,20160526,UNICREDIT SPA,EUR,3.01,2.38497409,209
15549,01W,20160527,UNICREDIT SPA,EUR,2.986,2.38497409,209
15549,01W,20160530,UNICREDIT SPA,EUR,2.996,2.38497409,209
15549,01W,20160531,UNICREDIT SPA,EUR,2.876,2.38497409,209
15549,01W,20160601,UNICREDIT SPA,EUR,2.824,2.38497409,209
15549,01W,20160602,UNICREDIT SPA,EUR,2.766,2.38497409,209
15549,01W,20160603,UNICREDIT SPA,EUR,2.636,2.38497409,209
15549,01W,20160606,UNICREDIT SPA,EUR,2.586,2.38497409,209
15549,01W,20160607,UNICREDIT SPA,EUR,2.672,2.38497409,209
15549,01W,20160608,UNICREDIT SPA,EUR,2.55,2.38497409,209
15549,01W,20160609,UNICREDIT SPA,EUR,2.542,2.38497409,209
15549,01W,20160610,UNICREDIT SPA,EUR,2.38,2.38497409,209
15549,01W,20160613,UNICREDIT SPA,EUR,2.254,2.38497409,209
15549,01W,20160614,UNICREDIT SPA,EUR,2.21,2.38497409,209
15549,01W,20160615,UNICREDIT SPA,EUR,2.254,2.38497409,209
15549,01W,20160616,UNICREDIT SPA,EUR,2.204,2.38497409,209
15549,01W,20160617,UNICREDIT SPA,EUR,2.412,2.38497409,209
15549,01W,20160620,UNICREDIT SPA,EUR,2.494,2.38497409,209
15549,01W,20160621,UNICREDIT SPA,EUR,2.518,2.38497409,209
15549,01W,20160622,UNICREDIT SPA,EUR,2.54,2.38497409,209
15549,01W,20160623,UNICREDIT SPA,EUR,2.724,2.38497409,209
15549,01W,20160624,UNICREDIT SPA,EUR,2.076,2.38497409,209
15549,01W,20160627,UNICREDIT SPA,EUR,1.908,2.38497409,209
15549,01W,20160628,UNICREDIT SPA,EUR,1.879,2.38497409,209
15549,01W,20160629,UNICREDIT SPA,EUR,1.926,2.38497409,209
15549,01W,20160630,UNICREDIT SPA,EUR,1.97,2.38497409,209
15549,01W,20160701,UNICREDIT SPA,EUR,1.873,2.38497409,209
15549,01W,20160704,UNICREDIT SPA,EUR,1.805,2.38497409,209
15549,01W,20160705,UNICREDIT SPA,EUR,1.818,2.38497409,209
15549,01W,20160706,UNICREDIT SPA,EUR,1.758,2.38497409,209
15549,01W,20160707,UNICREDIT SPA,EUR,1.753,2.38497409,209
15549,01W,20160708,UNICREDIT SPA,EUR,1.906,2.38497409,209
15549,01W,20160711,UNICREDIT SPA,EUR,1.851,2.38497409,209
15549,01W,20160712,UNICREDIT SPA,EUR,2.1,2.38497409,209
15549,01W,20160713,UNICREDIT SPA,EUR,2.02,2.38497409,209
15549,01W,20160714,UNICREDIT SPA,EUR,2.154,2.38497409,209
15549,01W,20160715,UNICREDIT SPA,EUR,2.18,2.38497409,209
15549,01W,20160718,UNICREDIT SPA,EUR,2.22,2.38497409,209
15549,01W,20160719,UNICREDIT SPA,EUR,2.214,2.38497409,209
15549,01W,20160720,UNICREDIT SPA,EUR,2.252,2.38497409,209
15549,01W,20160721,UNICREDIT SPA,EUR,2.3,2.38497409,209
15549,01W,20160722,UNICREDIT SPA,EUR,2.286,2.38497409,209
15549,01W,20160725,UNICREDIT SPA,EUR,2.294,2.38497409,209
15549,01W,20160726,UNICREDIT SPA,EUR,2.242,2.38497409,209
15549,01W,20160727,UNICREDIT SPA,EUR,2.15,2.38497409,209
15549,01W,20160728,UNICREDIT SPA,EUR,2.07,2.38497409,209
15549,01W,20160729,UNICREDIT SPA,EUR,2.192,2.38497409,209
15549,01W,20160801,UNICREDIT SPA,EUR,1.986,2.38497409,209
15549,01W,20160802,UNICREDIT SPA,EUR,1.844,2.38497409,209
15549,01W,20160803,UNICREDIT SPA,EUR,1.802,2.38497409,209
15549,01W,20160804,UNICREDIT SPA,EUR,1.847,2.38497409,209
15549,01W,20160805,UNICREDIT SPA,EUR,1.957,2.38497409,209
15549,01W,20160808,UNICREDIT SPA,EUR,2.012,2.38497409,209
15549,01W,20160809,UNICREDIT SPA,EUR,2.034,2.38497409,209
15549,01W,20160810,UNICREDIT SPA,EUR,2.05,2.38497409,209
15549,01W,20160811,UNICREDIT SPA,EUR,2.094,2.38497409,209
15549,01W,20160812,UNICREDIT SPA,EUR,2.116,2.38497409,209
15549,01W,20160815,UNICREDIT SPA,EUR,2.116,2.38497409,209
15549,01W,20160816,UNICREDIT SPA,EUR,2.11,2.38497409,209
15549,01W,20160817,UNICREDIT SPA,EUR,2.058,2.38497409,209
15549,01W,20160818,UNICREDIT SPA,EUR,2.064,2.38497409,209
15549,01W,20160819,UNICREDIT SPA,EUR,1.934,2.38497409,209
15549,01W,20160822,UNICREDIT SPA,EUR,1.96,2.38497409,209
15549,01W,20160823,UNICREDIT SPA,EUR,2.09,2.38497409,209
15549,01W,20160824,UNICREDIT SPA,EUR,2.258,2.38497409,209
15549,01W,20160825,UNICREDIT SPA,EUR,2.174,2.38497409,209
15549,01W,20160826,UNICREDIT SPA,EUR,2.186,2.38497409,209
15549,01W,20160829,UNICREDIT SPA,EUR,2.18,2.38497409,209
15549,01W,20160830,UNICREDIT SPA,EUR,2.228,2.38497409,209
15549,01W,20160831,UNICREDIT SPA,EUR,2.306,2.38497409,209
15549,01W,20160901,UNICREDIT SPA,EUR,2.338,2.38497409,209
15549,01W,20160902,UNICREDIT SPA,EUR,2.354,2.38497409,209
15549,01W,20160905,UNICREDIT SPA,EUR,2.34,2.38497409,209
15549,01W,20160906,UNICREDIT SPA,EUR,2.304,2.38497409,209
15549,01W,20160907,UNICREDIT SPA,EUR,2.328,2.38497409,209
15549,01W,20160908,UNICREDIT SPA,EUR,2.376,2.38497409,209
15549,01W,20160909,UNICREDIT SPA,EUR,2.34,2.38497409,209
15549,01W,20160912,UNICREDIT SPA,EUR,2.252,2.38497409,209
15549,01W,20160913,UNICREDIT SPA,EUR,2.158,2.38497409,209
15549,01W,20160914,UNICREDIT SPA,EUR,2.138,2.38497409,209
15549,01W,20160915,UNICREDIT SPA,EUR,2.09,2.38497409,209
15549,01W,20160916,UNICREDIT SPA,EUR,1.969,2.38497409,209
15549,01W,20160919,UNICREDIT SPA,EUR,2.054,2.38497409,209
15549,01W,20160920,UNICREDIT SPA,EUR,2.036,2.38497409,209
15549,01W,20160921,UNICREDIT SPA,EUR,2.11,2.38497409,209
15549,01W,20160922,UNICREDIT SPA,EUR,2.12,2.38497409,209
15549,01W,20160923,UNICREDIT SPA,EUR,2.148,2.38497409,209
15549,01W,20160926,UNICREDIT SPA,EUR,2.07,2.38497409,209
15549,01W,20160927,UNICREDIT SPA,EUR,2.032,2.38497409,209
15549,01W,20160928,UNICREDIT SPA,EUR,2.064,2.38497409,209
15549,01W,20160929,UNICREDIT SPA,EUR,2.036,2.38497409,209
15549,01W,20160930,UNICREDIT SPA,EUR,2.072,2.38497409,209
15549,01W,20161003,UNICREDIT SPA,EUR,2.032,2.38497409,209
15549,01W,20161004,UNICREDIT SPA,EUR,2.01,2.38497409,209
15549,01W,20161005,UNICREDIT SPA,EUR,2.092,2.38497409,209
15549,01W,20161006,UNICREDIT SPA,EUR,2.14,2.38497409,209
15549,01W,20161007,UNICREDIT SPA,EUR,2.122,2.38497409,209
15549,01W,20161010,UNICREDIT SPA,EUR,2.126,2.38497409,209
15549,01W,20161011,UNICREDIT SPA,EUR,2.094,2.38497409,209
15549,01W,20161012,UNICREDIT SPA,EUR,2.144,2.38497409,209
15549,01W,20161013,UNICREDIT SPA,EUR,2.066,2.38497409,209
15549,01W,20161014,UNICREDIT SPA,EUR,2.106,2.38497409,209
15549,01W,20161017,UNICREDIT SPA,EUR,2.154,2.38497409,209
15549,01W,20161018,UNICREDIT SPA,EUR,2.212,2.38497409,209
15549,01W,20161019,UNICREDIT SPA,EUR,2.236,2.38497409,209
15549,01W,20161020,UNICREDIT SPA,EUR,2.25,2.38497409,209
15549,01W,20161021,UNICREDIT SPA,EUR,2.28,2.38497409,209
15549,01W,20161024,UNICREDIT SPA,EUR,2.372,2.38497409,209
15549,01W,20161025,UNICREDIT SPA,EUR,2.3,2.38497409,209
15549,01W,20161026,UNICREDIT SPA,EUR,2.316,2.38497409,209
15549,01W,20161027,UNICREDIT SPA,EUR,2.38,2.38497409,209
15549,01W,20161028,UNICREDIT SPA,EUR,2.35,2.38497409,209
15549,01W,20161031,UNICREDIT SPA,EUR,2.26,2.38497409,209
15549,01W,20161101,UNICREDIT SPA,EUR,2.22,2.38497409,209
15549,01W,20161102,UNICREDIT SPA,EUR,2.11,2.38497409,209
15549,01W,20161103,UNICREDIT SPA,EUR,2.108,2.38497409,209
15549,01W,20161104,UNICREDIT SPA,EUR,2.124,2.38497409,209
15549,01W,20161107,UNICREDIT SPA,EUR,2.228,2.38497409,209
15549,01W,20161108,UNICREDIT SPA,EUR,2.214,2.38497409,209
15549,01W,20161109,UNICREDIT SPA,EUR,2.23,2.38497409,209
15549,01W,20161110,UNICREDIT SPA,EUR,2.294,2.38497409,209
15549,01W,20161111,UNICREDIT SPA,EUR,2.288,2.38497409,209
15549,01W,20161114,UNICREDIT SPA,EUR,2.288,2.38497409,209
15549,01W,20161115,UNICREDIT SPA,EUR,2.194,2.38497409,209
15549,01W,20161116,UNICREDIT SPA,EUR,2.102,2.38497409,209
15549,01W,20161117,UNICREDIT SPA,EUR,2.002,2.38497409,209
15549,01W,20161118,UNICREDIT SPA,EUR,1.984,2.38497409,209
15549,01W,20161121,UNICREDIT SPA,EUR,1.962,2.38497409,209
15549,01W,20161122,UNICREDIT SPA,EUR,2.016,2.38497409,209
15549,01W,20161123,UNICREDIT SPA,EUR,2.006,2.38497409,209
15549,01W,20161124,UNICREDIT SPA,EUR,1.988,2.38497409,209
15549,01W,20161125,UNICREDIT SPA,EUR,1.97,2.38497409,209
15549,01W,20161128,UNICREDIT SPA,EUR,1.881,2.38497409,209
15549,01W,20161129,UNICREDIT SPA,EUR,1.94,2.38497409,209
15549,01W,20161130,UNICREDIT SPA,EUR,2.022,2.38497409,209
15549,01W,20161201,UNICREDIT SPA,EUR,2.082,2.38497409,209
15549,01W,20161202,UNICREDIT SPA,EUR,2.084,2.38497409,209
15549,01W,20161205,UNICREDIT SPA,EUR,2.014,2.38497409,209
15549,01W,20161206,UNICREDIT SPA,EUR,2.272,2.38497409,209
15549,01W,20161207,UNICREDIT SPA,EUR,2.486,2.38497409,209
15549,01W,20161208,UNICREDIT SPA,EUR,2.56,2.38497409,209
15549,01W,20161209,UNICREDIT SPA,EUR,2.5,2.38497409,209
15549,01W,20161212,UNICREDIT SPA,EUR,2.424,2.38497409,209
15549,01W,20161213,UNICREDIT SPA,EUR,2.81,2.38497409,209
15549,01W,20161214,UNICREDIT SPA,EUR,2.63,2.38497409,209
15549,01W,20161215,UNICREDIT SPA,EUR,2.798,2.38497409,209
15549,01W,20161216,UNICREDIT SPA,EUR,2.872,2.38497409,209
15549,01W,20161219,UNICREDIT SPA,EUR,2.742,2.38497409,209
15549,01W,20161220,UNICREDIT SPA,EUR,2.798,2.38497409,209
15549,01W,20161221,UNICREDIT SPA,EUR,2.834,2.38497409,209
15549,01W,20161222,UNICREDIT SPA,EUR,2.852,2.38497409,209
15549,01W,20161223,UNICREDIT SPA,EUR,2.836,2.38497409,209
15549,01W,20161226,UNICREDIT SPA,EUR,2.836,2.38497409,209
15549,01W,20161227,UNICREDIT SPA,EUR,2.822,2.38497409,209
15549,01W,20161228,UNICREDIT SPA,EUR,2.788,2.38497409,209
15549,01W,20161229,UNICREDIT SPA,EUR,2.736,2.38497409,209
15549,01W,20161230,UNICREDIT SPA,EUR,2.734,2.38497409,209
15549,01W,20170102,UNICREDIT SPA,EUR,2.804,2.38497409,209
15549,01W,20170103,UNICREDIT SPA,EUR,2.808,2.38497409,209
15549,01W,20170104,UNICREDIT SPA,EUR,2.8,2.38497409,209
15549,01W,20170105,UNICREDIT SPA,EUR,2.81,2.38497409,209
15549,01W,20170106,UNICREDIT SPA,EUR,2.818,2.38497409,209
15549,01W,20170109,UNICREDIT SPA,EUR,2.674,2.38497409,209
15549,01W,20170110,UNICREDIT SPA,EUR,2.68,2.38497409,209
15549,01W,20170111,UNICREDIT SPA,EUR,2.626,2.38497409,209
15549,01W,20170112,UNICREDIT SPA,EUR,2.58,2.38497409,209
15549,01W,20170113,UNICREDIT SPA,EUR,2.67,2.38497409,209
15549,01W,20170116,UNICREDIT SPA,EUR,2.618,2.38497409,209
15549,01W,20170117,UNICREDIT SPA,EUR,2.71,2.38497409,209
15549,01W,20170118,UNICREDIT SPA,EUR,2.7,2.38497409,209
15549,01W,20170119,UNICREDIT SPA,EUR,2.73,2.38497409,209
15549,01W,20170120,UNICREDIT SPA,EUR,2.69,2.38497409,209
15549,01W,20170123,UNICREDIT SPA,EUR,26.15,2.38497409,209
15549,01W,20170124,UNICREDIT SPA,EUR,26.96,2.38497409,209
15549,01W,20170125,UNICREDIT SPA,EUR,29.37,2.38497409,209
15549,01W,20170126,UNICREDIT SPA,EUR,29.22,2.38497409,209
15549,01W,20170127,UNICREDIT SPA,EUR,27.71,2.38497409,209
15549,01W,20170130,UNICREDIT SPA,EUR,26.2,2.38497409,209
15549,01W,20170131,UNICREDIT SPA,EUR,25.16,2.38497409,209
15549,01W,20170201,UNICREDIT SPA,EUR,26.6,2.38497409,209
15549,01W,20170202,UNICREDIT SPA,EUR,26.16,2.38497409,209
15549,01W,20170203,UNICREDIT SPA,EUR,26.16,2.38497409,209
15549,01W,20170206,UNICREDIT SPA,EUR,12.21,2.38497409,209
15549,01W,20170207,UNICREDIT SPA,EUR,12.27,2.38497409,209
15549,01W,20170208,UNICREDIT SPA,EUR,12.4,2.38497409,209
15549,01W,20170209,UNICREDIT SPA,EUR,12.57,2.38497409,209
15549,01W,20170210,UNICREDIT SPA,EUR,12.64,2.38497409,209
15549,01W,20170213,UNICREDIT SPA,EUR,12.66,2.38497409,209
15549,01W,20170214,UNICREDIT SPA,EUR,12.79,2.38497409,209
15549,01W,20170215,UNICREDIT SPA,EUR,12.92,2.38497409,209
15549,01W,20170216,UNICREDIT SPA,EUR,12.63,2.38497409,209
15549,01W,20170217,UNICREDIT SPA,EUR,12.9,2.38497409,209
15549,01W,20170220,UNICREDIT SPA,EUR,12.75,2.38497409,209
15549,01W,20170221,UNICREDIT SPA,EUR,12.56,2.38497409,209
15549,01W,20170222,UNICREDIT SPA,EUR,12.3,2.38497409,209
15549,01W,20170223,UNICREDIT SPA,EUR,12.44,2.38497409,209
15549,01W,20170224,UNICREDIT SPA,EUR,12.16,2.38497409,209
15549,01W,20170227,UNICREDIT SPA,EUR,12.46,2.38497409,209
15549,01W,20170228,UNICREDIT SPA,EUR,12.65,2.38497409,209
15549,01W,20170301,UNICREDIT SPA,EUR,13.19,2.38497409,209
15549,01W,20170302,UNICREDIT SPA,EUR,13.5,2.38497409,209
15549,01W,20170303,UNICREDIT SPA,EUR,14,2.38497409,209
15549,01W,20170306,UNICREDIT SPA,EUR,13.65,2.38497409,209
15549,01W,20170307,UNICREDIT SPA,EUR,13.74,2.38497409,209
15549,01W,20170308,UNICREDIT SPA,EUR,13.71,2.38497409,209
15549,01W,20170309,UNICREDIT SPA,EUR,13.83,2.38497409,209
15549,01W,20170310,UNICREDIT SPA,EUR,14.3,2.38497409,209
15549,01W,20170313,UNICREDIT SPA,EUR,14.23,2.38497409,209
15549,01W,20170314,UNICREDIT SPA,EUR,14.09,2.38497409,209
15549,01W,20170315,UNICREDIT SPA,EUR,14.37,2.38497409,209
