gvkey,iid,datadate,tic,conm,prccd
003226,01,11/05/2014,CMCSA,COMCAST CORP,55.0900
003226,01,11/06/2014,CMCSA,COMCAST CORP,55.3800
003226,01,11/07/2014,CMCSA,COMCAST CORP,55.1500
003226,01,11/10/2014,CMCSA,COMCAST CORP,52.9500
003226,01,11/11/2014,CMCSA,COMCAST CORP,52.9600
003226,01,11/12/2014,CMCSA,COMCAST CORP,53.6000
003226,01,11/13/2014,CMCSA,COMCAST CORP,54.3000
003226,01,11/14/2014,CMCSA,COMCAST CORP,54.1000
003226,01,11/17/2014,CMCSA,COMCAST CORP,54.1450
003226,01,11/18/2014,CMCSA,COMCAST CORP,54.4200
003226,01,11/19/2014,CMCSA,COMCAST CORP,54.3800
003226,01,11/20/2014,CMCSA,COMCAST CORP,54.3800
003226,01,11/21/2014,CMCSA,COMCAST CORP,54.0800
003226,01,11/24/2014,CMCSA,COMCAST CORP,55.0150
003226,01,11/25/2014,CMCSA,COMCAST CORP,56.6200
003226,01,11/26/2014,CMCSA,COMCAST CORP,56.8600
003226,01,11/28/2014,CMCSA,COMCAST CORP,57.0400
003226,01,12/01/2014,CMCSA,COMCAST CORP,56.6000
003226,01,12/02/2014,CMCSA,COMCAST CORP,57.0200
003226,01,12/03/2014,CMCSA,COMCAST CORP,57.1400
003226,01,12/04/2014,CMCSA,COMCAST CORP,56.3750
003226,01,12/05/2014,CMCSA,COMCAST CORP,56.3400
003226,01,12/08/2014,CMCSA,COMCAST CORP,56.3600
003226,01,12/09/2014,CMCSA,COMCAST CORP,56.1900
003226,01,12/10/2014,CMCSA,COMCAST CORP,55.5700
003226,01,12/11/2014,CMCSA,COMCAST CORP,55.8950
003226,01,12/12/2014,CMCSA,COMCAST CORP,55.3500
003226,01,12/15/2014,CMCSA,COMCAST CORP,54.9400
003226,01,12/16/2014,CMCSA,COMCAST CORP,54.8100
003226,01,12/17/2014,CMCSA,COMCAST CORP,55.3350
003226,01,12/18/2014,CMCSA,COMCAST CORP,56.2900
003226,01,12/19/2014,CMCSA,COMCAST CORP,57.1700
003226,01,12/22/2014,CMCSA,COMCAST CORP,57.2200
003226,01,12/23/2014,CMCSA,COMCAST CORP,57.9000
003226,01,12/24/2014,CMCSA,COMCAST CORP,58.0700
003226,01,12/26/2014,CMCSA,COMCAST CORP,58.3850
003226,01,12/29/2014,CMCSA,COMCAST CORP,58.8750
003226,01,12/30/2014,CMCSA,COMCAST CORP,58.8700
003226,01,12/31/2014,CMCSA,COMCAST CORP,58.0100
003226,01,01/02/2015,CMCSA,COMCAST CORP,57.3500
003226,01,01/05/2015,CMCSA,COMCAST CORP,55.9600
003226,01,01/06/2015,CMCSA,COMCAST CORP,55.2300
003226,01,01/07/2015,CMCSA,COMCAST CORP,55.1800
003226,01,01/08/2015,CMCSA,COMCAST CORP,56.3800
003226,01,01/09/2015,CMCSA,COMCAST CORP,56.2900
003226,01,01/12/2015,CMCSA,COMCAST CORP,56.1700
003226,01,01/13/2015,CMCSA,COMCAST CORP,56.8400
003226,01,01/14/2015,CMCSA,COMCAST CORP,55.8200
003226,01,01/15/2015,CMCSA,COMCAST CORP,56.0000
003226,01,01/16/2015,CMCSA,COMCAST CORP,56.7700
003226,01,01/20/2015,CMCSA,COMCAST CORP,55.8100
003226,01,01/21/2015,CMCSA,COMCAST CORP,55.7700
