gvkey,iid,datadate,conm,curcdd,prccd,exchg
016538,01W,20180123,CATHAY PACIFIC AIRWAYS LTD,HKD,12.6400,170
016538,01W,20180124,CATHAY PACIFIC AIRWAYS LTD,HKD,12.8800,170
016538,01W,20180125,CATHAY PACIFIC AIRWAYS LTD,HKD,12.7400,170
016538,01W,20180126,CATHAY PACIFIC AIRWAYS LTD,HKD,12.6000,170
016538,01W,20180129,CATHAY PACIFIC AIRWAYS LTD,HKD,12.4000,170
016538,01W,20180130,CATHAY PACIFIC AIRWAYS LTD,HKD,12.2600,170
016538,01W,20180131,CATHAY PACIFIC AIRWAYS LTD,HKD,12.4200,170
016538,01W,20180201,CATHAY PACIFIC AIRWAYS LTD,HKD,12.4200,170
016538,01W,20180202,CATHAY PACIFIC AIRWAYS LTD,HKD,12.4600,170
016538,01W,20180205,CATHAY PACIFIC AIRWAYS LTD,HKD,12.6800,170
016538,01W,20180206,CATHAY PACIFIC AIRWAYS LTD,HKD,12.2600,170
016538,01W,20180207,CATHAY PACIFIC AIRWAYS LTD,HKD,12.3600,170
016538,01W,20180208,CATHAY PACIFIC AIRWAYS LTD,HKD,12.3800,170
016538,01W,20180209,CATHAY PACIFIC AIRWAYS LTD,HKD,12.2400,170
016538,01W,20180212,CATHAY PACIFIC AIRWAYS LTD,HKD,12.6400,170
016538,01W,20180213,CATHAY PACIFIC AIRWAYS LTD,HKD,12.6600,170
016538,01W,20180214,CATHAY PACIFIC AIRWAYS LTD,HKD,12.6600,170
016538,01W,20180215,CATHAY PACIFIC AIRWAYS LTD,HKD,12.7800,170
016538,01W,20180216,CATHAY PACIFIC AIRWAYS LTD,HKD,12.7800,170
016538,01W,20180219,CATHAY PACIFIC AIRWAYS LTD,HKD,12.7800,170
016538,01W,20180220,CATHAY PACIFIC AIRWAYS LTD,HKD,12.9200,170
016538,01W,20180221,CATHAY PACIFIC AIRWAYS LTD,HKD,12.8600,170
016538,01W,20180222,CATHAY PACIFIC AIRWAYS LTD,HKD,13.0000,170
016538,01W,20180223,CATHAY PACIFIC AIRWAYS LTD,HKD,13.0400,170
016538,01W,20180226,CATHAY PACIFIC AIRWAYS LTD,HKD,13.4000,170
016538,01W,20180227,CATHAY PACIFIC AIRWAYS LTD,HKD,13.2400,170
016538,01W,20180228,CATHAY PACIFIC AIRWAYS LTD,HKD,13.2600,170
016538,01W,20180301,CATHAY PACIFIC AIRWAYS LTD,HKD,13.5000,170
016538,01W,20180302,CATHAY PACIFIC AIRWAYS LTD,HKD,13.2400,170
016538,01W,20180305,CATHAY PACIFIC AIRWAYS LTD,HKD,13.0400,170
016538,01W,20180306,CATHAY PACIFIC AIRWAYS LTD,HKD,13.3000,170
016538,01W,20180307,CATHAY PACIFIC AIRWAYS LTD,HKD,13.3000,170
016538,01W,20180308,CATHAY PACIFIC AIRWAYS LTD,HKD,13.3800,170
016538,01W,20180309,CATHAY PACIFIC AIRWAYS LTD,HKD,13.5400,170
016538,01W,20180312,CATHAY PACIFIC AIRWAYS LTD,HKD,13.9200,170
016538,01W,20180313,CATHAY PACIFIC AIRWAYS LTD,HKD,13.7800,170
016538,01W,20180314,CATHAY PACIFIC AIRWAYS LTD,HKD,13.7800,170
016538,01W,20180315,CATHAY PACIFIC AIRWAYS LTD,HKD,14.4200,170
016538,01W,20180316,CATHAY PACIFIC AIRWAYS LTD,HKD,14.6800,170
016538,01W,20180319,CATHAY PACIFIC AIRWAYS LTD,HKD,14.4800,170
016538,01W,20180320,CATHAY PACIFIC AIRWAYS LTD,HKD,14.1600,170
016538,01W,20180321,CATHAY PACIFIC AIRWAYS LTD,HKD,14.0600,170
016538,01W,20180322,CATHAY PACIFIC AIRWAYS LTD,HKD,13.6000,170
016538,01W,20180323,CATHAY PACIFIC AIRWAYS LTD,HKD,13.3400,170
016538,01W,20180326,CATHAY PACIFIC AIRWAYS LTD,HKD,13.5000,170
016538,01W,20180327,CATHAY PACIFIC AIRWAYS LTD,HKD,13.6400,170
016538,01W,20180328,CATHAY PACIFIC AIRWAYS LTD,HKD,13.3800,170
016538,01W,20180329,CATHAY PACIFIC AIRWAYS LTD,HKD,13.5400,170
016538,01W,20180330,CATHAY PACIFIC AIRWAYS LTD,HKD,13.5400,170
016538,01W,20180402,CATHAY PACIFIC AIRWAYS LTD,HKD,13.5400,170
016538,01W,20180403,CATHAY PACIFIC AIRWAYS LTD,HKD,13.5800,170
016538,01W,20180404,CATHAY PACIFIC AIRWAYS LTD,HKD,13.4400,170
016538,01W,20180405,CATHAY PACIFIC AIRWAYS LTD,HKD,13.4400,170
016538,01W,20180406,CATHAY PACIFIC AIRWAYS LTD,HKD,13.6200,170
016538,01W,20180409,CATHAY PACIFIC AIRWAYS LTD,HKD,13.4600,170
016538,01W,20180410,CATHAY PACIFIC AIRWAYS LTD,HKD,13.3800,170
016538,01W,20180411,CATHAY PACIFIC AIRWAYS LTD,HKD,13.3000,170
016538,01W,20180412,CATHAY PACIFIC AIRWAYS LTD,HKD,13.0200,170
016538,01W,20180413,CATHAY PACIFIC AIRWAYS LTD,HKD,12.9400,170
016538,01W,20180416,CATHAY PACIFIC AIRWAYS LTD,HKD,12.7200,170
016538,01W,20180417,CATHAY PACIFIC AIRWAYS LTD,HKD,12.6000,170
016538,01W,20180418,CATHAY PACIFIC AIRWAYS LTD,HKD,12.5200,170
016538,01W,20180419,CATHAY PACIFIC AIRWAYS LTD,HKD,12.4800,170
016538,01W,20180420,CATHAY PACIFIC AIRWAYS LTD,HKD,12.4600,170
016538,01W,20180423,CATHAY PACIFIC AIRWAYS LTD,HKD,12.4800,170
016538,01W,20180424,CATHAY PACIFIC AIRWAYS LTD,HKD,12.7600,170
016538,01W,20180425,CATHAY PACIFIC AIRWAYS LTD,HKD,12.7800,170
016538,01W,20180426,CATHAY PACIFIC AIRWAYS LTD,HKD,12.5000,170
016538,01W,20180427,CATHAY PACIFIC AIRWAYS LTD,HKD,12.7200,170
016538,01W,20180430,CATHAY PACIFIC AIRWAYS LTD,HKD,12.6400,170
016538,01W,20180501,CATHAY PACIFIC AIRWAYS LTD,HKD,12.6400,170
016538,01W,20180502,CATHAY PACIFIC AIRWAYS LTD,HKD,12.6400,170
016538,01W,20180503,CATHAY PACIFIC AIRWAYS LTD,HKD,12.7400,170
016538,01W,20180504,CATHAY PACIFIC AIRWAYS LTD,HKD,12.4000,170
016538,01W,20180507,CATHAY PACIFIC AIRWAYS LTD,HKD,12.4400,170
016538,01W,20180508,CATHAY PACIFIC AIRWAYS LTD,HKD,12.5000,170
016538,01W,20180509,CATHAY PACIFIC AIRWAYS LTD,HKD,12.8600,170
016538,01W,20180510,CATHAY PACIFIC AIRWAYS LTD,HKD,12.9600,170
016538,01W,20180511,CATHAY PACIFIC AIRWAYS LTD,HKD,13.1400,170
016538,01W,20180514,CATHAY PACIFIC AIRWAYS LTD,HKD,13.3000,170
016538,01W,20180515,CATHAY PACIFIC AIRWAYS LTD,HKD,13.2800,170
016538,01W,20180516,CATHAY PACIFIC AIRWAYS LTD,HKD,13.2000,170
016538,01W,20180517,CATHAY PACIFIC AIRWAYS LTD,HKD,13.0600,170
016538,01W,20180518,CATHAY PACIFIC AIRWAYS LTD,HKD,12.9000,170
016538,01W,20180521,CATHAY PACIFIC AIRWAYS LTD,HKD,12.9000,170
016538,01W,20180522,CATHAY PACIFIC AIRWAYS LTD,HKD,12.9000,170
016538,01W,20180523,CATHAY PACIFIC AIRWAYS LTD,HKD,12.8400,170
016538,01W,20180524,CATHAY PACIFIC AIRWAYS LTD,HKD,12.9200,170
016538,01W,20180525,CATHAY PACIFIC AIRWAYS LTD,HKD,12.9400,170
016538,01W,20180528,CATHAY PACIFIC AIRWAYS LTD,HKD,13.2800,170
016538,01W,20180529,CATHAY PACIFIC AIRWAYS LTD,HKD,13.2000,170
016538,01W,20180530,CATHAY PACIFIC AIRWAYS LTD,HKD,12.8000,170
016538,01W,20180531,CATHAY PACIFIC AIRWAYS LTD,HKD,12.7800,170
016538,01W,20180601,CATHAY PACIFIC AIRWAYS LTD,HKD,12.7400,170
016538,01W,20180604,CATHAY PACIFIC AIRWAYS LTD,HKD,12.8400,170
016538,01W,20180605,CATHAY PACIFIC AIRWAYS LTD,HKD,13.2800,170
016538,01W,20180606,CATHAY PACIFIC AIRWAYS LTD,HKD,13.5600,170
016538,01W,20180607,CATHAY PACIFIC AIRWAYS LTD,HKD,13.6400,170
016538,01W,20180608,CATHAY PACIFIC AIRWAYS LTD,HKD,13.5600,170
016538,01W,20180611,CATHAY PACIFIC AIRWAYS LTD,HKD,13.7800,170
016538,01W,20180612,CATHAY PACIFIC AIRWAYS LTD,HKD,13.7000,170
016538,01W,20180613,CATHAY PACIFIC AIRWAYS LTD,HKD,13.7600,170
016538,01W,20180614,CATHAY PACIFIC AIRWAYS LTD,HKD,13.8600,170
016538,01W,20180615,CATHAY PACIFIC AIRWAYS LTD,HKD,13.5800,170
016538,01W,20180618,CATHAY PACIFIC AIRWAYS LTD,HKD,13.5800,170
016538,01W,20180619,CATHAY PACIFIC AIRWAYS LTD,HKD,13.3000,170
016538,01W,20180620,CATHAY PACIFIC AIRWAYS LTD,HKD,13.4600,170
016538,01W,20180621,CATHAY PACIFIC AIRWAYS LTD,HKD,13.1400,170
016538,01W,20180622,CATHAY PACIFIC AIRWAYS LTD,HKD,13.0600,170
016538,01W,20180625,CATHAY PACIFIC AIRWAYS LTD,HKD,13.0000,170
016538,01W,20180626,CATHAY PACIFIC AIRWAYS LTD,HKD,12.8600,170
016538,01W,20180627,CATHAY PACIFIC AIRWAYS LTD,HKD,12.6000,170
016538,01W,20180628,CATHAY PACIFIC AIRWAYS LTD,HKD,12.3400,170
016538,01W,20180629,CATHAY PACIFIC AIRWAYS LTD,HKD,12.3400,170
016538,01W,20180702,CATHAY PACIFIC AIRWAYS LTD,HKD,12.3400,170
016538,01W,20180703,CATHAY PACIFIC AIRWAYS LTD,HKD,12.2200,170
016538,01W,20180704,CATHAY PACIFIC AIRWAYS LTD,HKD,12.0600,170
016538,01W,20180705,CATHAY PACIFIC AIRWAYS LTD,HKD,12.1000,170
016538,01W,20180706,CATHAY PACIFIC AIRWAYS LTD,HKD,12.0400,170
016538,01W,20180709,CATHAY PACIFIC AIRWAYS LTD,HKD,12.2400,170
016538,01W,20180710,CATHAY PACIFIC AIRWAYS LTD,HKD,12.3000,170
016538,01W,20180711,CATHAY PACIFIC AIRWAYS LTD,HKD,12.0800,170
016538,01W,20180712,CATHAY PACIFIC AIRWAYS LTD,HKD,12.4800,170
016538,01W,20180713,CATHAY PACIFIC AIRWAYS LTD,HKD,12.4200,170
016538,01W,20180716,CATHAY PACIFIC AIRWAYS LTD,HKD,12.2600,170
016538,01W,20180717,CATHAY PACIFIC AIRWAYS LTD,HKD,12.3800,170
016538,01W,20180718,CATHAY PACIFIC AIRWAYS LTD,HKD,12.2200,170
016538,01W,20180719,CATHAY PACIFIC AIRWAYS LTD,HKD,12.1200,170
016538,01W,20180720,CATHAY PACIFIC AIRWAYS LTD,HKD,12.1600,170
016538,01W,20180723,CATHAY PACIFIC AIRWAYS LTD,HKD,12.0800,170
016538,01W,20180724,CATHAY PACIFIC AIRWAYS LTD,HKD,11.9600,170
016538,01W,20180725,CATHAY PACIFIC AIRWAYS LTD,HKD,12.0800,170
016538,01W,20180726,CATHAY PACIFIC AIRWAYS LTD,HKD,11.8800,170
016538,01W,20180727,CATHAY PACIFIC AIRWAYS LTD,HKD,11.8800,170
016538,01W,20180730,CATHAY PACIFIC AIRWAYS LTD,HKD,11.9000,170
016538,01W,20180731,CATHAY PACIFIC AIRWAYS LTD,HKD,12.1200,170
016538,01W,20180801,CATHAY PACIFIC AIRWAYS LTD,HKD,12.1600,170
016538,01W,20180802,CATHAY PACIFIC AIRWAYS LTD,HKD,12.0400,170
016538,01W,20180803,CATHAY PACIFIC AIRWAYS LTD,HKD,11.8800,170
016538,01W,20180806,CATHAY PACIFIC AIRWAYS LTD,HKD,11.8800,170
016538,01W,20180807,CATHAY PACIFIC AIRWAYS LTD,HKD,12.0800,170
016538,01W,20180808,CATHAY PACIFIC AIRWAYS LTD,HKD,11.8600,170
016538,01W,20180809,CATHAY PACIFIC AIRWAYS LTD,HKD,12.5600,170
016538,01W,20180810,CATHAY PACIFIC AIRWAYS LTD,HKD,12.3400,170
016538,01W,20180813,CATHAY PACIFIC AIRWAYS LTD,HKD,12.2000,170
016538,01W,20180814,CATHAY PACIFIC AIRWAYS LTD,HKD,12.0200,170
016538,01W,20180815,CATHAY PACIFIC AIRWAYS LTD,HKD,11.8600,170
016538,01W,20180816,CATHAY PACIFIC AIRWAYS LTD,HKD,11.9400,170
016538,01W,20180817,CATHAY PACIFIC AIRWAYS LTD,HKD,11.9400,170
016538,01W,20180820,CATHAY PACIFIC AIRWAYS LTD,HKD,12.0000,170
016538,01W,20180821,CATHAY PACIFIC AIRWAYS LTD,HKD,12.2600,170
016538,01W,20180822,CATHAY PACIFIC AIRWAYS LTD,HKD,12.3200,170
016538,01W,20180823,CATHAY PACIFIC AIRWAYS LTD,HKD,12.0400,170
016538,01W,20180824,CATHAY PACIFIC AIRWAYS LTD,HKD,11.9000,170
016538,01W,20180827,CATHAY PACIFIC AIRWAYS LTD,HKD,11.8600,170
016538,01W,20180828,CATHAY PACIFIC AIRWAYS LTD,HKD,11.8000,170
016538,01W,20180829,CATHAY PACIFIC AIRWAYS LTD,HKD,11.8600,170
016538,01W,20180830,CATHAY PACIFIC AIRWAYS LTD,HKD,11.8200,170
016538,01W,20180831,CATHAY PACIFIC AIRWAYS LTD,HKD,11.7000,170
016538,01W,20180903,CATHAY PACIFIC AIRWAYS LTD,HKD,11.7000,170
016538,01W,20180904,CATHAY PACIFIC AIRWAYS LTD,HKD,11.7600,170
016538,01W,20180905,CATHAY PACIFIC AIRWAYS LTD,HKD,11.5200,170
016538,01W,20180906,CATHAY PACIFIC AIRWAYS LTD,HKD,11.4200,170
016538,01W,20180907,CATHAY PACIFIC AIRWAYS LTD,HKD,11.4000,170
016538,01W,20180910,CATHAY PACIFIC AIRWAYS LTD,HKD,11.3600,170
016538,01W,20180911,CATHAY PACIFIC AIRWAYS LTD,HKD,11.3000,170
016538,01W,20180912,CATHAY PACIFIC AIRWAYS LTD,HKD,10.9800,170
016538,01W,20180913,CATHAY PACIFIC AIRWAYS LTD,HKD,11.1000,170
016538,01W,20180914,CATHAY PACIFIC AIRWAYS LTD,HKD,11.2600,170
016538,01W,20180917,CATHAY PACIFIC AIRWAYS LTD,HKD,11.0600,170
016538,01W,20180918,CATHAY PACIFIC AIRWAYS LTD,HKD,11.1600,170
016538,01W,20180919,CATHAY PACIFIC AIRWAYS LTD,HKD,11.4200,170
016538,01W,20180920,CATHAY PACIFIC AIRWAYS LTD,HKD,11.2400,170
016538,01W,20180921,CATHAY PACIFIC AIRWAYS LTD,HKD,11.4200,170
016538,01W,20180924,CATHAY PACIFIC AIRWAYS LTD,HKD,11.3200,170
016538,01W,20180925,CATHAY PACIFIC AIRWAYS LTD,HKD,11.3200,170
016538,01W,20180926,CATHAY PACIFIC AIRWAYS LTD,HKD,11.2000,170
016538,01W,20180927,CATHAY PACIFIC AIRWAYS LTD,HKD,11.2000,170
016538,01W,20180928,CATHAY PACIFIC AIRWAYS LTD,HKD,11.8000,170
016538,01W,20181001,CATHAY PACIFIC AIRWAYS LTD,HKD,11.8000,170
016538,01W,20181002,CATHAY PACIFIC AIRWAYS LTD,HKD,11.4200,170
016538,01W,20181003,CATHAY PACIFIC AIRWAYS LTD,HKD,11.5000,170
016538,01W,20181004,CATHAY PACIFIC AIRWAYS LTD,HKD,11.4400,170
016538,01W,20181005,CATHAY PACIFIC AIRWAYS LTD,HKD,11.4000,170
016538,01W,20181008,CATHAY PACIFIC AIRWAYS LTD,HKD,11.2000,170
016538,01W,20181009,CATHAY PACIFIC AIRWAYS LTD,HKD,11.3200,170
016538,01W,20181010,CATHAY PACIFIC AIRWAYS LTD,HKD,11.3200,170
016538,01W,20181011,CATHAY PACIFIC AIRWAYS LTD,HKD,11.0200,170
016538,01W,20181012,CATHAY PACIFIC AIRWAYS LTD,HKD,11.0200,170
016538,01W,20181015,CATHAY PACIFIC AIRWAYS LTD,HKD,10.9400,170
016538,01W,20181016,CATHAY PACIFIC AIRWAYS LTD,HKD,10.6000,170
016538,01W,20181017,CATHAY PACIFIC AIRWAYS LTD,HKD,10.6000,170
016538,01W,20181018,CATHAY PACIFIC AIRWAYS LTD,HKD,10.7200,170
016538,01W,20181019,CATHAY PACIFIC AIRWAYS LTD,HKD,10.7400,170
016538,01W,20181022,CATHAY PACIFIC AIRWAYS LTD,HKD,10.9000,170
016538,01W,20181023,CATHAY PACIFIC AIRWAYS LTD,HKD,10.6400,170
016538,01W,20181024,CATHAY PACIFIC AIRWAYS LTD,HKD,10.6200,170
016538,01W,20181025,CATHAY PACIFIC AIRWAYS LTD,HKD,10.2200,170
016538,01W,20181026,CATHAY PACIFIC AIRWAYS LTD,HKD,9.9800,170
016538,01W,20181029,CATHAY PACIFIC AIRWAYS LTD,HKD,9.9200,170
016538,01W,20181030,CATHAY PACIFIC AIRWAYS LTD,HKD,10.0400,170
016538,01W,20181031,CATHAY PACIFIC AIRWAYS LTD,HKD,9.9600,170
016538,01W,20181101,CATHAY PACIFIC AIRWAYS LTD,HKD,10.0800,170
016538,01W,20181102,CATHAY PACIFIC AIRWAYS LTD,HKD,10.4800,170
016538,01W,20181105,CATHAY PACIFIC AIRWAYS LTD,HKD,10.4600,170
016538,01W,20181106,CATHAY PACIFIC AIRWAYS LTD,HKD,10.7200,170
016538,01W,20181107,CATHAY PACIFIC AIRWAYS LTD,HKD,10.6800,170
016538,01W,20181108,CATHAY PACIFIC AIRWAYS LTD,HKD,10.8000,170
016538,01W,20181109,CATHAY PACIFIC AIRWAYS LTD,HKD,10.7800,170
016538,01W,20181112,CATHAY PACIFIC AIRWAYS LTD,HKD,10.5400,170
016538,01W,20181113,CATHAY PACIFIC AIRWAYS LTD,HKD,10.6600,170
016538,01W,20181114,CATHAY PACIFIC AIRWAYS LTD,HKD,10.9000,170
016538,01W,20181115,CATHAY PACIFIC AIRWAYS LTD,HKD,10.9400,170
016538,01W,20181116,CATHAY PACIFIC AIRWAYS LTD,HKD,10.9000,170
016538,01W,20181119,CATHAY PACIFIC AIRWAYS LTD,HKD,10.9400,170
016538,01W,20181120,CATHAY PACIFIC AIRWAYS LTD,HKD,10.8200,170
016538,01W,20181121,CATHAY PACIFIC AIRWAYS LTD,HKD,10.8800,170
016538,01W,20181122,CATHAY PACIFIC AIRWAYS LTD,HKD,10.7600,170
016538,01W,20181123,CATHAY PACIFIC AIRWAYS LTD,HKD,10.8000,170
016538,01W,20181126,CATHAY PACIFIC AIRWAYS LTD,HKD,11.0400,170
016538,01W,20181127,CATHAY PACIFIC AIRWAYS LTD,HKD,10.9400,170
016538,01W,20181128,CATHAY PACIFIC AIRWAYS LTD,HKD,10.9800,170
016538,01W,20181129,CATHAY PACIFIC AIRWAYS LTD,HKD,11.2200,170
016538,01W,20181130,CATHAY PACIFIC AIRWAYS LTD,HKD,11.2800,170
016538,01W,20181203,CATHAY PACIFIC AIRWAYS LTD,HKD,11.1000,170
016538,01W,20181204,CATHAY PACIFIC AIRWAYS LTD,HKD,11.1800,170
016538,01W,20181205,CATHAY PACIFIC AIRWAYS LTD,HKD,11.1800,170
016538,01W,20181206,CATHAY PACIFIC AIRWAYS LTD,HKD,11.1200,170
016538,01W,20181207,CATHAY PACIFIC AIRWAYS LTD,HKD,10.9600,170
016538,01W,20181210,CATHAY PACIFIC AIRWAYS LTD,HKD,10.6800,170
016538,01W,20181211,CATHAY PACIFIC AIRWAYS LTD,HKD,10.7400,170
016538,01W,20181212,CATHAY PACIFIC AIRWAYS LTD,HKD,10.9600,170
016538,01W,20181213,CATHAY PACIFIC AIRWAYS LTD,HKD,10.8800,170
016538,01W,20181214,CATHAY PACIFIC AIRWAYS LTD,HKD,10.9400,170
016538,01W,20181217,CATHAY PACIFIC AIRWAYS LTD,HKD,10.8400,170
016538,01W,20181218,CATHAY PACIFIC AIRWAYS LTD,HKD,10.7600,170
016538,01W,20181219,CATHAY PACIFIC AIRWAYS LTD,HKD,11.0000,170
016538,01W,20181220,CATHAY PACIFIC AIRWAYS LTD,HKD,10.9200,170
016538,01W,20181221,CATHAY PACIFIC AIRWAYS LTD,HKD,11.1800,170
016538,01W,20181224,CATHAY PACIFIC AIRWAYS LTD,HKD,11.1600,170
016538,01W,20181225,CATHAY PACIFIC AIRWAYS LTD,HKD,11.1600,170
016538,01W,20181226,CATHAY PACIFIC AIRWAYS LTD,HKD,11.1600,170
016538,01W,20181227,CATHAY PACIFIC AIRWAYS LTD,HKD,10.9800,170
016538,01W,20181228,CATHAY PACIFIC AIRWAYS LTD,HKD,11.1000,170
016538,01W,20181231,CATHAY PACIFIC AIRWAYS LTD,HKD,11.1400,170
016538,01W,20190101,CATHAY PACIFIC AIRWAYS LTD,HKD,11.1400,170
016538,01W,20190102,CATHAY PACIFIC AIRWAYS LTD,HKD,11.1200,170
016538,01W,20190103,CATHAY PACIFIC AIRWAYS LTD,HKD,10.9600,170
016538,01W,20190104,CATHAY PACIFIC AIRWAYS LTD,HKD,10.9800,170
016538,01W,20190107,CATHAY PACIFIC AIRWAYS LTD,HKD,11.1800,170
016538,01W,20190108,CATHAY PACIFIC AIRWAYS LTD,HKD,11.3200,170
016538,01W,20190109,CATHAY PACIFIC AIRWAYS LTD,HKD,11.3200,170
016538,01W,20190110,CATHAY PACIFIC AIRWAYS LTD,HKD,11.5000,170
016538,01W,20190111,CATHAY PACIFIC AIRWAYS LTD,HKD,11.6400,170
016538,01W,20190114,CATHAY PACIFIC AIRWAYS LTD,HKD,11.4600,170
016538,01W,20190115,CATHAY PACIFIC AIRWAYS LTD,HKD,11.6600,170
016538,01W,20190116,CATHAY PACIFIC AIRWAYS LTD,HKD,11.8200,170
016538,01W,20190117,CATHAY PACIFIC AIRWAYS LTD,HKD,11.9800,170
016538,01W,20190118,CATHAY PACIFIC AIRWAYS LTD,HKD,12.0600,170
016538,01W,20190121,CATHAY PACIFIC AIRWAYS LTD,HKD,12.2200,170
016538,01W,20190122,CATHAY PACIFIC AIRWAYS LTD,HKD,12.1600,170
016538,01W,20190123,CATHAY PACIFIC AIRWAYS LTD,HKD,12.2000,170
016538,01W,20190124,CATHAY PACIFIC AIRWAYS LTD,HKD,12.3600,170
016538,01W,20190125,CATHAY PACIFIC AIRWAYS LTD,HKD,12.2200,170
016538,01W,20190128,CATHAY PACIFIC AIRWAYS LTD,HKD,12.1000,170
016538,01W,20190129,CATHAY PACIFIC AIRWAYS LTD,HKD,12.2000,170
016538,01W,20190130,CATHAY PACIFIC AIRWAYS LTD,HKD,12.1600,170
016538,01W,20190131,CATHAY PACIFIC AIRWAYS LTD,HKD,12.0400,170
016538,01W,20190201,CATHAY PACIFIC AIRWAYS LTD,HKD,12.0800,170
016538,01W,20190204,CATHAY PACIFIC AIRWAYS LTD,HKD,12.1200,170
016538,01W,20190205,CATHAY PACIFIC AIRWAYS LTD,HKD,12.1200,170
016538,01W,20190206,CATHAY PACIFIC AIRWAYS LTD,HKD,12.1200,170
016538,01W,20190207,CATHAY PACIFIC AIRWAYS LTD,HKD,12.1200,170
016538,01W,20190208,CATHAY PACIFIC AIRWAYS LTD,HKD,12.0400,170
016538,01W,20190211,CATHAY PACIFIC AIRWAYS LTD,HKD,11.9600,170
016538,01W,20190212,CATHAY PACIFIC AIRWAYS LTD,HKD,11.9800,170
016538,01W,20190213,CATHAY PACIFIC AIRWAYS LTD,HKD,12.0400,170
016538,01W,20190214,CATHAY PACIFIC AIRWAYS LTD,HKD,12.1000,170
016538,01W,20190215,CATHAY PACIFIC AIRWAYS LTD,HKD,12.0600,170
016538,01W,20190218,CATHAY PACIFIC AIRWAYS LTD,HKD,12.0000,170
016538,01W,20190219,CATHAY PACIFIC AIRWAYS LTD,HKD,12.1000,170
016538,01W,20190220,CATHAY PACIFIC AIRWAYS LTD,HKD,13.0400,170
016538,01W,20190221,CATHAY PACIFIC AIRWAYS LTD,HKD,13.6000,170
016538,01W,20190222,CATHAY PACIFIC AIRWAYS LTD,HKD,13.6000,170
016538,01W,20190225,CATHAY PACIFIC AIRWAYS LTD,HKD,13.8200,170
016538,01W,20190226,CATHAY PACIFIC AIRWAYS LTD,HKD,13.5600,170
016538,01W,20190227,CATHAY PACIFIC AIRWAYS LTD,HKD,13.6600,170
016538,01W,20190228,CATHAY PACIFIC AIRWAYS LTD,HKD,13.2000,170
016538,01W,20190301,CATHAY PACIFIC AIRWAYS LTD,HKD,13.1800,170
016538,01W,20190304,CATHAY PACIFIC AIRWAYS LTD,HKD,13.0200,170
016538,01W,20190305,CATHAY PACIFIC AIRWAYS LTD,HKD,13.3000,170
016538,01W,20190306,CATHAY PACIFIC AIRWAYS LTD,HKD,13.2200,170
016538,01W,20190307,CATHAY PACIFIC AIRWAYS LTD,HKD,13.0600,170
016538,01W,20190308,CATHAY PACIFIC AIRWAYS LTD,HKD,12.8400,170
016538,01W,20190311,CATHAY PACIFIC AIRWAYS LTD,HKD,13.1000,170
016538,01W,20190312,CATHAY PACIFIC AIRWAYS LTD,HKD,13.1800,170
016538,01W,20190313,CATHAY PACIFIC AIRWAYS LTD,HKD,13.4800,170
016538,01W,20190314,CATHAY PACIFIC AIRWAYS LTD,HKD,13.6000,170
016538,01W,20190315,CATHAY PACIFIC AIRWAYS LTD,HKD,13.2800,170
016538,01W,20190318,CATHAY PACIFIC AIRWAYS LTD,HKD,13.2600,170
016538,01W,20190319,CATHAY PACIFIC AIRWAYS LTD,HKD,13.4400,170
016538,01W,20190320,CATHAY PACIFIC AIRWAYS LTD,HKD,13.4400,170
016538,01W,20190321,CATHAY PACIFIC AIRWAYS LTD,HKD,13.7000,170
016538,01W,20190322,CATHAY PACIFIC AIRWAYS LTD,HKD,13.7000,170
016538,01W,20190325,CATHAY PACIFIC AIRWAYS LTD,HKD,13.3200,170
016538,01W,20190326,CATHAY PACIFIC AIRWAYS LTD,HKD,13.6800,170
016538,01W,20190327,CATHAY PACIFIC AIRWAYS LTD,HKD,13.3400,170
016538,01W,20190328,CATHAY PACIFIC AIRWAYS LTD,HKD,13.7000,170
016538,01W,20190329,CATHAY PACIFIC AIRWAYS LTD,HKD,13.7400,170
016538,01W,20190401,CATHAY PACIFIC AIRWAYS LTD,HKD,13.9200,170
016538,01W,20190402,CATHAY PACIFIC AIRWAYS LTD,HKD,13.6600,170
016538,01W,20190403,CATHAY PACIFIC AIRWAYS LTD,HKD,13.6800,170
016538,01W,20190404,CATHAY PACIFIC AIRWAYS LTD,HKD,13.7600,170
016538,01W,20190405,CATHAY PACIFIC AIRWAYS LTD,HKD,13.7600,170
016538,01W,20190408,CATHAY PACIFIC AIRWAYS LTD,HKD,13.8400,170
016538,01W,20190409,CATHAY PACIFIC AIRWAYS LTD,HKD,13.8000,170
016538,01W,20190410,CATHAY PACIFIC AIRWAYS LTD,HKD,13.8400,170
016538,01W,20190411,CATHAY PACIFIC AIRWAYS LTD,HKD,13.5800,170
016538,01W,20190412,CATHAY PACIFIC AIRWAYS LTD,HKD,13.7800,170
016538,01W,20190415,CATHAY PACIFIC AIRWAYS LTD,HKD,13.8800,170
016538,01W,20190416,CATHAY PACIFIC AIRWAYS LTD,HKD,13.9200,170
016538,01W,20190417,CATHAY PACIFIC AIRWAYS LTD,HKD,13.9000,170
016538,01W,20190418,CATHAY PACIFIC AIRWAYS LTD,HKD,13.9000,170
016538,01W,20190419,CATHAY PACIFIC AIRWAYS LTD,HKD,13.9000,170
